"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the son 's room is a [[triumph]] of gentility that earns its moments of pathos . ","the son 's room is a [[truumph]] of gentility that earns its moments of pathos . ",9.775161743164062e-06,0.0003654956817626953,1,1,1,188,"Failed"
"what the film lacks in general focus it [[makes]] up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ","what the film lacks in general focus it [[mwkes]] up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ",2.3126602172851562e-05,0.0006070137023925781,1,1,1,411,"Failed"
"one of those energetic surprises , an original that [[pleases]] almost everyone who sees it . ","one of those energetic surprises , an original that [[pkeases]] almost everyone who sees it . ",6.198883056640625e-06,0.002042055130004883,1,1,1,285,"Failed"
"this is wild surreal stuff , but [[brilliant]] and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","this is wild surreal stuff , but [[bdilliant]] and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",0.0006196498870849609,0.8750702738761902,1,0,1,331,"Successful"
"or doing last year 's [[taxes]] with your ex-wife . ","or doing last year 's [[txaes]] with your ex-wife . ",0.04191160202026367,0.8722406625747681,0,1,0,90,"Successful"
"a [[rewarding]] work of art for only the most patient and challenge-hungry moviegoers . ","a [[rewwrding]] work of art for only the most patient and challenge-hungry moviegoers . ",7.510185241699219e-06,0.005446076393127441,1,1,1,279,"Failed"
"a [[good]] piece of work more often than not . ","a [[goid]] piece of work more often than not . ",7.867813110351562e-06,0.8292350172996521,1,0,1,73,"Successful"
"a [[beguiling]] splash of pastel colors and prankish comedy from disney . ","a [[beruiling]] splash of pastel colors and prankish comedy from disney . ",8.702278137207031e-06,0.00020760297775268555,1,1,1,257,"Failed"
"it 's one heck of a character study -- not of hearst or davies but of the [[unique]] relationship between them . ","it 's one heck of a character study -- not of hearst or davies but of the [[uniqie]] relationship between them . ",0.05086791515350342,0.8417418599128723,1,0,1,267,"Successful"
"[[puts]] a human face on a land most westerners are unfamiliar with . ","[[pus]] a human face on a land most westerners are unfamiliar with . ",1.2636184692382812e-05,0.18405872583389282,1,1,1,190,"Failed"
"montias ... pumps a lot of energy into his nicely nuanced narrative and [[surrounds]] himself with a cast of quirky -- but not stereotyped -- street characters . ","montias ... pumps a lot of energy into his nicely nuanced narrative and [[surfounds]] himself with a cast of quirky -- but not stereotyped -- street characters . ",8.702278137207031e-06,2.0623207092285156e-05,1,1,1,467,"Failed"
"atom egoyan has conjured up a multilayered work that [[tackles]] any number of fascinating issues ","atom egoyan has conjured up a multilayered work that [[tackels]] any number of fascinating issues ",7.510185241699219e-06,0.003964722156524658,1,1,1,354,"Failed"
"a [[compelling]] spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ","a [[cGompelling]] spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ",1.0251998901367188e-05,0.9988731145858765,1,0,1,548,"Successful"
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ","at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0.9998186826705933,0.9998186826705933,1,1,0,1,"Skipped"
"do n't be fooled by the impressive cast list - eye see you is pure [[junk]] . ","do n't be fooled by the impressive cast list - eye see you is pure [[jjnk]] . ",0.0008962750434875488,0.9999757409095764,0,1,0,149,"Successful"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost [[weight]] ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost [[wight]] ! ",0.014757156372070312,0.9703226089477539,0,1,0,190,"Successful"
"director andrew niccol ... demonstrates a wry [[understanding]] of the quirks of fame . ","director andrew niccol ... demonstrates a wry [[understaQnding]] of the quirks of fame . ",1.2278556823730469e-05,0.0050702691078186035,1,1,1,316,"Failed"
"... [[takes]] the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ","... [[tames]] the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ",8.821487426757812e-06,0.0010196566581726074,1,1,1,374,"Failed"
"there ought to be a directing license , so that ed burns can have his [[revoked]] . ","there ought to be a directing license , so that ed burns can have his [[revoled]] . ",0.00013816356658935547,0.12102395296096802,0,0,0,180,"Failed"
"there is no pleasure in [[watching]] a child suffer . ","there is no pleasure in [[warching]] a child suffer . ",0.0014911293983459473,0.8007725477218628,0,1,0,153,"Successful"
"at a time when half the so-called real movies are little more than live-action cartoons , it 's [[refreshing]] to see a cartoon that knows what it is , and knows the form 's history . ","at a time when half the so-called real movies are little more than live-action cartoons , it 's [[refrsehing]] to see a cartoon that knows what it is , and knows the form 's history . ",4.57763671875e-05,0.9603505730628967,1,0,1,448,"Successful"
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to [[exploit]] them . ","there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to [[explolt]] them . ",3.063678741455078e-05,0.0785912275314331,0,0,0,358,"Failed"
"( a ) [[shapeless]] blob of desperate entertainment . ","( a ) [[shcapeless]] blob of desperate entertainment . ",5.1856040954589844e-05,0.9997048377990723,0,1,0,205,"Successful"
"( grant 's ) bumbling magic takes over the film , and it turns out to be another [[winning]] star vehicle . ","( grant 's ) bumbling magic takes over the film , and it turns out to be another [[wibning]] star vehicle . ",0.0009694099426269531,0.9973714351654053,1,0,1,277,"Successful"
"for the most part stevens glides through on some [[solid]] performances and witty dialogue . ","for the most part stevens glides through on some [[sopid]] performances and witty dialogue . ",1.0013580322265625e-05,0.002303183078765869,1,1,1,250,"Failed"
"as vulgar as it is [[banal]] . ","as vulgar as it is [[btanal]] . ",1.6570091247558594e-05,0.003120899200439453,0,0,0,55,"Failed"
"if you can stomach the rough content , it 's [[worth]] checking out for the performances alone . ","if you can stomach the rough content , it 's [[wotth]] checking out for the performances alone . ",2.86102294921875e-05,0.7316897511482239,1,0,1,262,"Successful"
"uses high [[comedy]] to evoke surprising poignance . ","uses high [[comwdy]] to evoke surprising poignance . ",9.894371032714844e-06,5.173683166503906e-05,1,1,1,201,"Failed"
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are [[grand]] . ","director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are [[gramd]] . ",7.152557373046875e-06,5.9604644775390625e-05,1,1,1,388,"Failed"
"a quiet , [[pure]] , elliptical film ","a quiet , [[pire]] , elliptical film ",1.0013580322265625e-05,0.9851461052894592,1,0,1,108,"Successful"
"a dumb movie with dumb characters doing dumb things and you have to be [[really]] dumb not to see where this is going . ","a dumb movie with dumb characters doing dumb things and you have to be [[rrally]] dumb not to see where this is going . ",3.0040740966796875e-05,0.00037038326263427734,0,0,0,220,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ",0.8924335241317749,0.8924335241317749,1,1,0,1,"Skipped"
"i 'm just too [[bored]] to care . ","i 'm just too [[bcored]] to care . ",1.8477439880371094e-05,4.172325134277344e-05,0,0,0,38,"Failed"
"not since tom cruise in risky business has an actor made such a strong [[impression]] in his underwear . ","not since tom cruise in risky business has an actor made such a strong [[impreasion]] in his underwear . ",0.0001475811004638672,0.9848261475563049,1,0,1,313,"Successful"
"made with no [[discernible]] craft and monstrously sanctimonious in dealing with childhood loss . ","made with no [[discerbible]] craft and monstrously sanctimonious in dealing with childhood loss . ",1.895427703857422e-05,0.0006012916564941406,0,0,0,372,"Failed"
"a [[giggle]] a minute . ","a [[goggle]] a minute . ",1.8596649169921875e-05,0.9964824914932251,1,0,1,63,"Successful"
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a [[deal]] . ","i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a [[dwal]] . ",2.288818359375e-05,0.1853625774383545,0,0,0,205,"Failed"
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly [[acted]] by the deeply appealing veteran bouquet and the chilling but quite human berling . ","exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly [[afted]] by the deeply appealing veteran bouquet and the chilling but quite human berling . ",7.987022399902344e-06,2.562999725341797e-05,1,1,1,572,"Failed"
"[[movie]] fans , get ready to take off ... the other direction . ","[[move]] fans , get ready to take off ... the other direction . ",0.24168479442596436,0.9999682307243347,0,1,0,130,"Successful"
"the cold turkey [[would]] 've been a far better title . ","the cold turkey [[wiuld]] 've been a far better title . ",0.0001176595687866211,0.6268796324729919,0,1,0,118,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.9997686743736267,0.9997686743736267,1,1,0,1,"Skipped"
"generally , clockstoppers will [[fulfill]] your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will [[flufill]] your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.010350227355957031,0.999940812587738,1,0,1,496,"Successful"
"from the opening scenes , it 's clear that all about the benjamins is a totally [[formulaic]] movie . ","from the opening scenes , it 's clear that all about the benjamins is a totally [[formualic]] movie . ",1.1324882507324219e-05,0.9996351003646851,0,1,0,245,"Successful"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[nevdr]] really builds up a head of emotional steam . ",2.6345252990722656e-05,0.9999910593032837,0,1,0,640,"Successful"
"first-time writer-director serry shows a remarkable [[gift]] for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable [[goft]] for storytelling with this moving , effective little film . ",9.417533874511719e-06,0.005284607410430908,1,1,1,477,"Failed"
"what better message than ` love thyself ' could young women of any size receive ? ","what better message than ` love thyself ' could young women of any size receive ? ",0.9763943552970886,0.9763943552970886,0,0,1,1,"Skipped"
"thekids will probably stay [[amused]] at the kaleidoscope of big , colorful characters . ","thekids will probably stay [[amuswd]] at the kaleidoscope of big , colorful characters . ",5.2809715270996094e-05,0.054157376289367676,1,1,1,320,"Failed"
"blanchett 's performance [[confirms]] her power once again . ","blanchett 's performance [[cobfirms]] her power once again . ",9.5367431640625e-06,0.09837353229522705,1,1,1,190,"Failed"
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[seductive]] as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[sedductive]] as it is haunting . ",0.11189556121826172,0.9999293684959412,1,0,1,581,"Successful"
"this re-do is so dumb and so exploitative in its violence that , ironically , it [[becomes]] everything that the rather clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it [[becpomes]] everything that the rather clumsy original was railing against . ",1.0371208190917969e-05,0.000265657901763916,0,0,0,451,"Failed"
"we know the plot 's a little crazy , but it [[held]] my interest from start to finish . ","we know the plot 's a little crazy , but it [[heod]] my interest from start to finish . ",2.193450927734375e-05,0.3283751606941223,1,1,1,193,"Failed"
"another in-your-face wallow in the lower depths made by people who have never sung those blues . ","another in-your-face wallow in the lower depths made by people who have never sung those blues . ",0.947154700756073,0.947154700756073,1,1,0,1,"Skipped"
"[[falls]] neatly into the category of good stupid fun . ","[[fails]] neatly into the category of good stupid fun . ",0.0009059906005859375,0.9999819993972778,1,0,1,137,"Successful"
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleasant]] enough thing , ` tis . ","stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleFasant]] enough thing , ` tis . ",1.0013580322265625e-05,0.39821821451187134,1,1,1,683,"Failed"
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0.9999693632125854,0.9999693632125854,1,1,0,1,"Skipped"
"charles ' [[entertaining]] film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' [[ejtertaining]] film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",2.205371856689453e-05,0.04454696178436279,1,1,1,649,"Failed"
"not [[exactly]] the bees knees ","not [[exaclty]] the bees knees ",0.0006905794143676758,0.9999837875366211,0,1,0,70,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school life is a [[refershing]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ",1.4662742614746094e-05,0.07348167896270752,1,1,1,631,"Failed"
"more romantic , more emotional and ultimately more [[satisfying]] than the teary-eyed original . ","more romantic , more emotional and ultimately more [[sqtisfying]] than the teary-eyed original . ",1.8715858459472656e-05,0.019066274166107178,1,1,1,325,"Failed"
"against all [[odds]] in heaven and hell , it creeped me out just fine . ","against all [[odss]] in heaven and hell , it creeped me out just fine . ",0.00027483701705932617,0.0022046566009521484,1,1,1,110,"Failed"
"it 's a remarkably [[solid]] and subtly satirical tour de force . ","it 's a remarkably [[sopid]] and subtly satirical tour de force . ",8.702278137207031e-06,0.18226021528244019,1,1,1,200,"Failed"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.9705709218978882,0.9705709218978882,1,1,0,1,"Skipped"
"... an otherwise intense , twist-and-turn thriller that certainly should n't [[hurt]] talented young gaghan 's resume . ","... an otherwise intense , twist-and-turn thriller that certainly should n't [[hjrt]] talented young gaghan 's resume . ",1.8835067749023438e-05,0.5933524370193481,1,0,1,432,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[astpunding]] given the production 's austere locales . ",1.3470649719238281e-05,0.964174211025238,1,0,1,439,"Successful"
"the script is n't very good ; not even [[someone]] as gifted as hoffman ( the actor ) can make it work . ","the script is n't very good ; not even [[soAmeone]] as gifted as hoffman ( the actor ) can make it work . ",2.574920654296875e-05,0.001623392105102539,0,0,0,209,"Failed"
"beautifully [[observed]] , miraculously unsentimental comedy-drama . ","beautifully [[obwerved]] , miraculously unsentimental comedy-drama . ",8.344650268554688e-06,0.009829461574554443,1,1,1,351,"Failed"
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[memorable]] performance in a big , brassy , disturbing , unusual and highly successful film . ","belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[memorble]] performance in a big , brassy , disturbing , unusual and highly successful film . ",6.079673767089844e-06,1.3828277587890625e-05,1,1,1,615,"Failed"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0.9877184629440308,0.9877184629440308,1,1,0,1,"Skipped"
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a [[significant]] character study that is both moving and wise . ","building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a [[sginificant]] character study that is both moving and wise . ",7.510185241699219e-06,7.605552673339844e-05,1,1,1,714,"Failed"
"thanks to haynes ' absolute control of the film 's mood , and [[buoyed]] by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute control of the film 's mood , and [[buyoed]] by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ",1.2874603271484375e-05,7.82012939453125e-05,1,1,1,543,"Failed"
"an overemphatic , would-be wacky , ultimately tedious sex [[farce]] . ","an overemphatic , would-be wacky , ultimately tedious sex [[frace]] . ",2.181529998779297e-05,0.007828950881958008,0,0,0,261,"Failed"
"[[candid]] and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ","[[cancid]] and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ",7.510185241699219e-06,1.2874603271484375e-05,1,1,1,421,"Failed"
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a [[rejected]] tv show . ","partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a [[rejeced]] tv show . ",1.239776611328125e-05,0.00023537874221801758,0,0,0,510,"Failed"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.8869344592094421,0.8869344592094421,1,1,0,1,"Skipped"
"smart , provocative and blisteringly [[funny]] . ","smart , provocative and blisteringly [[fknny]] . ",7.271766662597656e-06,3.600120544433594e-05,1,1,1,187,"Failed"
"hit and [[miss]] as far as the comedy goes and a big ole ' miss in the way of story . ","hit and [[mixs]] as far as the comedy goes and a big ole ' miss in the way of story . ",3.635883331298828e-05,0.008438169956207275,0,0,0,101,"Failed"
"[[good]] film , but very glum . ","[[glod]] film , but very glum . ",0.15098196268081665,0.9999874234199524,1,0,1,40,"Successful"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9377248883247375,0.9377248883247375,1,1,0,1,"Skipped"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.9843452572822571,0.9843452572822571,1,1,0,1,"Skipped"
"it [[appears]] that something has been lost in the translation to the screen . ","it [[appars]] that something has been lost in the translation to the screen . ",2.0742416381835938e-05,0.0002449154853820801,0,0,0,199,"Failed"
"but it could have been [[worse]] . ","but it could have been [[worze]] . ",9.72747802734375e-05,0.011804342269897461,0,0,0,46,"Failed"
"[[like]] being trapped at a perpetual frat party ... how can something so gross be so boring ? ","[[lije]] being trapped at a perpetual frat party ... how can something so gross be so boring ? ",1.4781951904296875e-05,8.654594421386719e-05,0,0,0,244,"Failed"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , [[minus]] those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every bad idea that 's ever gone into an after-school special compiled in one place , [[minjs]] those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",5.6624412536621094e-05,0.010124146938323975,0,0,0,535,"Failed"
"how do you [[spell]] cliché ? ","how do you [[spel]] cliché ? ",4.971027374267578e-05,0.0025481581687927246,0,0,0,51,"Failed"
"something like scrubbing the [[toilet]] . ","something like scrubbing the [[toliet]] . ",2.9921531677246094e-05,0.46419835090637207,0,0,0,148,"Failed"
"this tenth feature is a big [[deal]] , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth feature is a big [[dewl]] , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",2.384185791015625e-05,0.0004544854164123535,1,1,1,558,"Failed"
"chilling , [[well-acted]] , and finely directed : david jacobson 's dahmer . ","chilling , [[welo-acted]] , and finely directed : david jacobson 's dahmer . ",1.1324882507324219e-05,0.0030428171157836914,1,1,1,271,"Failed"
"this piece of channel 5 grade trash is , quite frankly , an [[insult]] to the intelligence of the true genre enthusiast . ","this piece of channel 5 grade trash is , quite frankly , an [[inxult]] to the intelligence of the true genre enthusiast . ",1.0013580322265625e-05,0.8161308765411377,0,1,0,381,"Successful"
"few films capture so [[perfectly]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ","few films capture so [[petfectly]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ",8.702278137207031e-06,0.5206395387649536,1,0,1,349,"Successful"
"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[clmpelling]] variations on in the company of men . ",6.4373016357421875e-06,5.650520324707031e-05,1,1,1,461,"Failed"
"a [[superbly]] acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a [[sperbly]] acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",8.821487426757812e-06,6.496906280517578e-05,1,1,1,309,"Failed"
"there are some wonderfully fresh moments that smooth the moral stiffness with human [[kindness]] and hopefulness . ","there are some wonderfully fresh moments that smooth the moral stiffness with human [[knidness]] and hopefulness . ",9.298324584960938e-06,1.0728836059570312e-05,1,1,1,373,"Failed"
"just as [[moving]] , uplifting and funny as ever . ","just as [[movijg]] , uplifting and funny as ever . ",7.033348083496094e-06,1.2278556823730469e-05,1,1,1,114,"Failed"
"bad . ","bad . ",3.2901763916015625e-05,3.2901763916015625e-05,0,0,0,1,"Failed"
"a full world has been [[presented]] onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been [[pgesented]] onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.004939019680023193,0.9999534487724304,1,0,1,434,"Successful"
"an occasionally funny , but overall [[limp]] , fish-out-of-water story . ","an occasionally funny , but overall [[liimp]] , fish-out-of-water story . ",1.3947486877441406e-05,0.9582744240760803,0,1,0,271,"Successful"
"my big fat greek wedding uses stereotypes in a [[delightful]] blend of sweet romance and lovingly dished out humor . ","my big fat greek wedding uses stereotypes in a [[depightful]] blend of sweet romance and lovingly dished out humor . ",5.638599395751953e-05,0.9998087286949158,1,0,1,390,"Successful"
"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",0.7913362979888916,0.7913362979888916,1,1,0,1,"Skipped"
"[[hilariously]] inept and ridiculous . ","[[hilafiously]] inept and ridiculous . ",0.2718639373779297,0.9999927878379822,1,0,1,152,"Successful"
"too slow , too long and too little [[happens]] . ","too slow , too long and too little [[happwns]] . ",1.2993812561035156e-05,2.5033950805664062e-05,0,0,0,85,"Failed"
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0.9877142906188965,0.9877142906188965,1,1,0,1,"Skipped"
"corpus collosum -- while undeniably interesting -- [[wore]] out its welcome well before the end credits rolled about 45 minutes in . ","corpus collosum -- while undeniably interesting -- [[wode]] out its welcome well before the end credits rolled about 45 minutes in . ",1.7762184143066406e-05,0.1339484453201294,0,0,0,370,"Failed"
"this is a shameless [[sham]] , calculated to cash in on the popularity of its stars . ","this is a shameless [[stam]] , calculated to cash in on the popularity of its stars . ",1.4543533325195312e-05,0.004278659820556641,0,0,0,232,"Failed"
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does [[well]] . ","like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does [[wFell]] . ",1.0848045349121094e-05,4.279613494873047e-05,1,1,1,219,"Failed"
"if the movie [[succeeds]] in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie [[succees]] in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.01451188325881958,0.9725132584571838,0,1,0,334,"Successful"
