"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ",0.8982458114624023,0.8982458114624023,0,0,1,1,"Skipped"
"very psychoanalytical -- provocatively so -- and also [[refreshingly]] literary . ","very psychoanalytical -- provocatively so -- and also [[not]] literary . ",3.337860107421875e-06,0.998117983341217,1,0,1,45,"Successful"
"so unassuming and pure of [[heart]] , you ca n't help but warmly extend your arms and yell ` safe ! ' ","so unassuming and pure of [[hearts]] , you ca n't help but warmly extend your arms and yell ` safe ! ' ",8.20159912109375e-05,0.00025016069412231445,1,1,1,21,"Failed"
"an [[entertaining]] , [[colorful]] , [[action-filled]] [[crime]] story with an intimate heart . ","an [[old]] , [[boring]] , [[cold]] [[hollywood]] story with an intimate heart . ",2.0265579223632812e-06,0.8810352087020874,1,0,1,168,"Successful"
"due to some script [[weaknesses]] and the casting of the director 's brother , the film trails off into inconsequentiality . ","due to some script [[faults]] and the casting of the director 's brother , the film trails off into inconsequentiality . ",5.7220458984375e-06,5.9604644775390625e-06,0,0,0,22,"Failed"
"works hard to establish rounded characters , but then has [[nothing]] fresh or particularly interesting to say about them . ","works hard to establish rounded characters , but then has [[none]] fresh or particularly interesting to say about them . ",2.0265579223632812e-05,2.753734588623047e-05,0,0,0,21,"Failed"
"one of the most [[significant]] moviegoing [[pleasures]] of the year . ","one of the most [[embarrassing]] moviegoing [[deaths]] of the year . ",2.384185791015625e-06,0.9999803304672241,1,0,1,110,"Successful"
"the son 's room is a triumph of gentility that [[earns]] its moments of pathos . ","the son 's room is a triumph of gentility that [[hasn]] its moments of pathos . ",3.814697265625e-06,2.467632293701172e-05,1,1,1,37,"Failed"
"what the film lacks in general focus it [[makes]] up for in compassion , as corcuera [[manages]] to [[find]] the seeds of hope in the form of collective action . ","what the film lacks in general focus it [[takes]] up for in compassion , as corcuera [[tries]] to [[contain]] the seeds of hope in the form of collective action . ",8.940696716308594e-06,0.00032126903533935547,1,1,1,79,"Failed"
"one of those energetic surprises , an original that [[pleases]] almost everyone who sees it . ","one of those energetic surprises , an original that [[bugs]] almost everyone who sees it . ",2.384185791015625e-06,0.9101067781448364,1,0,1,65,"Successful"
"this is wild surreal stuff , but [[brilliant]] and the camera just kind of sits there and [[lets]] you look at this and its like you 're going from [[one]] room to the next and none of them have any relation to the other . ","this is wild surreal stuff , but [[everything]] and the camera just kind of sits there and [[makes]] you look at this and its like you 're going from [[1]] room to the next and none of them have any relation to the other . ",0.00010502338409423828,0.27818572521209717,1,1,1,50,"Failed"
"or doing last year 's [[taxes]] with your ex-wife . ","or doing last year 's [[reunion]] with your ex-wife . ",0.0017207860946655273,0.9981963634490967,0,1,0,55,"Successful"
"a [[rewarding]] work of art for only the most patient and [[challenge-hungry]] moviegoers . ","a [[dangerous]] work of art for only the most patient and [[expert]] moviegoers . ",6.54458999633789e-05,0.9822335839271545,1,0,1,109,"Successful"
"a [[good]] piece of work more [[often]] than not . ","a [[lost]] piece of work more [[once]] than not . ",1.049041748046875e-05,0.993128776550293,1,0,1,94,"Successful"
"a [[beguiling]] splash of pastel colors and prankish [[comedy]] from disney . ","a [[total]] splash of pastel colors and prankish [[remarks]] from disney . ",4.887580871582031e-06,0.9806037545204163,1,0,1,112,"Successful"
"it 's [[one]] [[heck]] of a character study -- not of hearst or davies but of the unique [[relationship]] between them . ","it 's [[1]] [[hell]] of a character study -- not of hearst or davies but of the unique [[relation]] between them . ",3.516674041748047e-05,0.00015735626220703125,1,1,1,32,"Failed"
"puts a human [[face]] on a land most westerners are unfamiliar with . ","puts a human [[curse]] on a land most westerners are unfamiliar with . ",8.225440979003906e-06,0.9938328862190247,1,0,1,61,"Successful"
"montias ... pumps a lot of [[energy]] into his nicely nuanced narrative and surrounds himself with a cast of [[quirky]] -- but not stereotyped -- street characters . ","montias ... pumps a lot of [[power]] into his nicely nuanced narrative and surrounds himself with a cast of [[absurd]] -- but not stereotyped -- street characters . ",2.5033950805664062e-06,2.86102294921875e-06,1,1,1,39,"Failed"
"atom egoyan has conjured up a multilayered work that tackles any [[number]] of fascinating issues ","atom egoyan has conjured up a multilayered work that tackles any [[sense]] of fascinating issues ",2.9802322387695312e-06,1.0371208190917969e-05,1,1,1,44,"Failed"
"a compelling spanish [[film]] about the withering effects of jealousy in the [[life]] of a young monarch whose sexual passion for her [[husband]] becomes an obsession . ","a compelling spanish [[movie]] about the withering effects of jealousy in the [[head]] of a young monarch whose sexual passion for her [[spouse]] becomes an obsession . ",2.384185791015625e-06,2.86102294921875e-06,1,1,1,62,"Failed"
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know [[much]] more when you leave . ","at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know [[only]] more when you leave . ",0.012067735195159912,0.7695285677909851,0,1,0,44,"Successful"
"do n't be fooled by the impressive cast list - eye see you is pure junk . ","do n't be fooled by the impressive cast list - eye see you is pure junk . ",0.6372078657150269,0.6372078657150269,1,1,0,1,"Skipped"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ",0.8856632709503174,0.8856632709503174,1,1,0,1,"Skipped"
"director andrew niccol ... [[demonstrates]] a [[wry]] [[understanding]] of the [[quirks]] of fame . ","director andrew niccol ... [[requires]] a [[negative]] [[critique]] of the [[loss]] of fame . ",2.7418136596679688e-06,0.9999725818634033,1,0,1,206,"Successful"
"... takes the beauty of baseball and melds it with a story that could touch [[anyone]] regardless of their familiarity with the sport ","... takes the beauty of baseball and melds it with a story that could touch [[anything]] regardless of their familiarity with the sport ",4.291534423828125e-06,7.510185241699219e-06,1,1,1,46,"Failed"
"there [[ought]] to be a directing license , so that ed burns can have his revoked . ","there [[going]] to be a directing license , so that ed burns can have his revoked . ",5.7220458984375e-05,0.0003331899642944336,0,0,0,39,"Failed"
"there is no pleasure in [[watching]] a child suffer . ","there is no pleasure in [[denying]] a child suffer . ",0.0004801750183105469,0.9985710978507996,0,1,0,58,"Successful"
"at a [[time]] when half the [[so-called]] real movies are little more than live-action cartoons , it 's [[refreshing]] to see a cartoon that knows what it is , and [[knows]] the form 's history . ","at a [[situation]] when half the [[actual]] real movies are little more than live-action cartoons , it 's [[shocking]] to see a cartoon that knows what it is , and [[says]] the form 's history . ",4.887580871582031e-06,0.36797505617141724,1,1,1,103,"Failed"
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet [[failing]] to exploit them . ","there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet [[powerless]] to exploit them . ",2.4080276489257812e-05,0.5206963419914246,0,1,0,49,"Successful"
"( a ) shapeless blob of [[desperate]] entertainment . ","( a ) shapeless blob of [[great]] entertainment . ",1.7404556274414062e-05,0.999883770942688,0,1,0,35,"Successful"
"( grant 's ) bumbling magic takes over the film , and it turns out to be [[another]] winning star vehicle . ","( grant 's ) bumbling magic takes over the film , and it turns out to be [[any]] winning star vehicle . ",0.0009073019027709961,0.833139955997467,1,0,1,24,"Successful"
"for the most part stevens [[glides]] through on some [[solid]] performances and witty dialogue . ","for the most part stevens [[fell]] through on some [[tough]] performances and witty dialogue . ",2.86102294921875e-06,0.9967408776283264,1,0,1,110,"Successful"
"as [[vulgar]] as it is banal . ","as [[cold]] as it is banal . ",1.4662742614746094e-05,9.739398956298828e-05,0,0,0,12,"Failed"
"if you can stomach the rough content , it 's worth [[checking]] out for the performances alone . ","if you can stomach the rough content , it 's worth [[looking]] out for the performances alone . ",8.940696716308594e-06,7.033348083496094e-05,1,1,1,19,"Failed"
"uses high comedy to evoke [[surprising]] poignance . ","uses high comedy to evoke [[false]] poignance . ",6.198883056640625e-06,0.9980711936950684,1,0,1,51,"Successful"
"director of photography benoit delhomme shot the movie in [[delicious]] colors , and the costumes and sets are grand . ","director of photography benoit delhomme shot the movie in [[neon]] colors , and the costumes and sets are grand . ",2.6226043701171875e-06,5.602836608886719e-05,1,1,1,47,"Failed"
"a [[quiet]] , [[pure]] , [[elliptical]] film ","a [[bad]] , [[moody]] , [[short]] film ",2.9802322387695312e-06,0.9999860525131226,1,0,1,68,"Successful"
"a dumb movie with dumb characters doing [[dumb]] [[things]] and you have to be really dumb not to see where this is going . ","a dumb movie with dumb characters doing [[smart]] [[action]] and you have to be really dumb not to see where this is going . ",1.5020370483398438e-05,0.0010352134704589844,0,0,0,65,"Failed"
"if you believe any of this , i can [[make]] you a real deal on leftover enron [[stock]] that will double in value a week from friday . ","if you believe any of this , i can [[give]] you a real deal on leftover enron [[stuff]] that will double in value a week from friday . ",0.01160573959350586,0.6102218627929688,0,1,0,61,"Successful"
"i 'm just too [[bored]] to care . ","i 'm just too [[relieved]] to care . ",1.1205673217773438e-05,0.9986674189567566,0,1,0,21,"Successful"
"not since tom cruise in risky business has an actor made such a strong impression in his underwear . ","not since tom cruise in risky business has an actor made such a strong impression in his underwear . ",0.994955837726593,0.994955837726593,0,0,1,1,"Skipped"
"made with no discernible [[craft]] and monstrously sanctimonious in dealing with childhood loss . ","made with no discernible [[flaws]] and monstrously sanctimonious in dealing with childhood loss . ",9.5367431640625e-06,0.5351895689964294,0,1,0,64,"Successful"
"a [[giggle]] a minute . ","a [[hundred]] a minute . ",6.4849853515625e-05,0.9950649738311768,1,0,1,47,"Successful"
"i 've always [[dreamed]] of attending cannes , but after [[seeing]] this film , it 's not that big a deal . ","i 've always [[wanted]] of attending cannes , but after [[being]] this film , it 's not that big a deal . ",0.0012450218200683594,0.017616748809814453,0,0,0,30,"Failed"
"exquisitely [[nuanced]] in mood tics and dialogue , this chamber drama is [[superbly]] acted by the deeply [[appealing]] veteran bouquet and the chilling but quite human berling . ","exquisitely [[lacking]] in mood tics and dialogue , this chamber drama is [[tightly]] acted by the deeply [[flawed]] veteran bouquet and the chilling but quite human berling . ",2.7418136596679688e-06,0.0001443624496459961,1,1,1,79,"Failed"
"movie fans , get ready to take off ... the other direction . ","movie fans , get ready to take off ... the other direction . ",0.9946115612983704,0.9946115612983704,1,1,0,1,"Skipped"
"the [[cold]] [[turkey]] would 've been a far better title . ","the [[solid]] [[steel]] would 've been a far better title . ",0.0002231001853942871,0.9994656443595886,0,1,0,98,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.9999862313270569,0.9999862313270569,1,1,0,1,"Skipped"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.6241538524627686,0.6241538524627686,0,0,1,1,"Skipped"
"from the opening scenes , it 's clear that all about the benjamins is a [[totally]] formulaic movie . ","from the opening scenes , it 's clear that all about the benjamins is a [[consistently]] formulaic movie . ",6.079673767089844e-06,9.763240814208984e-05,0,0,0,58,"Failed"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[ever]] really builds up a head of emotional steam . ",3.0875205993652344e-05,0.9978668093681335,0,1,0,42,"Successful"
"first-time writer-director serry shows a remarkable gift for storytelling with this [[moving]] , effective little film . ","first-time writer-director serry shows a remarkable gift for storytelling with this [[fun]] , effective little film . ",2.0265579223632812e-06,2.1457672119140625e-06,1,1,1,20,"Failed"
"what better message than ` love thyself ' could young women of any size receive ? ","what better message than ` love thyself ' could young women of any size receive ? ",0.7972844243049622,0.7972844243049622,0,0,1,1,"Skipped"
"thekids will probably stay amused at the kaleidoscope of big , [[colorful]] characters . ","thekids will probably stay amused at the kaleidoscope of big , [[dumb]] characters . ",0.0001016855239868164,0.9996336698532104,1,0,1,34,"Successful"
"blanchett 's performance [[confirms]] her power once again . ","blanchett 's performance [[lost]] her power once again . ",2.9802322387695312e-06,0.9999775886535645,1,0,1,57,"Successful"
"whether writer-director anne fontaine 's film is a ghost [[story]] , an account of a nervous breakdown , a trip down memory [[lane]] , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost [[written]] , an account of a nervous breakdown , a trip down memory [[alley]] , all three or none of the above , it is as seductive as it is haunting . ",2.574920654296875e-05,8.988380432128906e-05,1,1,1,64,"Failed"
"this re-do is so [[dumb]] and so exploitative in its violence that , ironically , it [[becomes]] everything that the rather clumsy original was railing against . ","this re-do is so [[brilliant]] and so exploitative in its violence that , ironically , it [[is]] everything that the rather clumsy original was railing against . ",4.5299530029296875e-06,0.9227469563484192,0,1,0,76,"Successful"
"we know the plot 's a little crazy , but it held my [[interest]] from start to finish . ","we know the plot 's a little crazy , but it held my [[attention]] from start to finish . ",0.0002765059471130371,0.027003347873687744,1,1,1,19,"Failed"
"another in-your-face wallow in the lower depths made by people who have never sung those blues . ","another in-your-face wallow in the lower depths made by people who have never sung those blues . ",0.9999812841415405,0.9999812841415405,1,1,0,1,"Skipped"
"falls neatly into the category of [[good]] stupid fun . ","falls neatly into the category of [[dumb]] stupid fun . ",0.37821364402770996,0.9997023940086365,1,0,1,26,"Successful"
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleasant]] enough thing , ` tis . ","stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[bad]] enough thing , ` tis . ",3.2186508178710938e-06,0.9997892379760742,1,0,1,59,"Successful"
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0.9999931454658508,0.9999931454658508,1,1,0,1,"Skipped"
"charles ' [[entertaining]] [[film]] chronicles seinfeld 's [[return]] to stand-up comedy after the wrap of his [[legendary]] sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' [[fifth]] [[movie]] chronicles seinfeld 's [[returning]] to stand-up comedy after the wrap of his [[failed]] sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",3.4570693969726562e-06,0.04900050163269043,1,1,1,73,"Failed"
"not [[exactly]] the [[bees]] knees ","not [[when]] the [[male]] knees ",0.0011609196662902832,0.7845660448074341,0,1,0,45,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible [[part]] of their work . ","the fly-on-the-wall method used to document rural french school life is a [[obvious]] departure from the now more prevalent technique of the docu-makers being a visible [[portion]] of their work . ",3.933906555175781e-06,0.0009167194366455078,1,1,1,71,"Failed"
"more romantic , more emotional and ultimately more [[satisfying]] than the teary-eyed original . ","more romantic , more emotional and ultimately more [[painful]] than the teary-eyed original . ",4.649162292480469e-06,0.9909552931785583,1,0,1,56,"Successful"
"against all odds in heaven and hell , it [[creeped]] me out just fine . ","against all odds in heaven and hell , it [[wore]] me out just fine . ",0.00015485286712646484,0.9999842643737793,1,0,1,64,"Successful"
"it 's a remarkably [[solid]] and subtly satirical tour de force . ","it 's a remarkably [[slow]] and subtly satirical tour de force . ",2.2649765014648438e-06,0.787281334400177,1,0,1,43,"Successful"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.970638632774353,0.970638632774353,1,1,0,1,"Skipped"
"... an otherwise [[intense]] , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ","... an otherwise [[deadly]] , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ",2.4080276489257812e-05,0.6197450160980225,1,0,1,30,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[set]] given the production 's austere locales . ",0.0003256797790527344,0.9302018880844116,1,0,1,39,"Successful"
"the script is [[n't]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the script is [[very]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ",1.4901161193847656e-05,0.9845224022865295,0,1,0,59,"Successful"
"beautifully [[observed]] , [[miraculously]] unsentimental comedy-drama . ","beautifully [[designed]] , [[unfortunately]] unsentimental comedy-drama . ",6.318092346191406e-06,0.9125877022743225,1,0,1,80,"Successful"
"belongs to daniel [[day-lewis]] as much as it belongs to martin scorsese ; it 's a [[memorable]] performance in a big , brassy , disturbing , unusual and highly [[successful]] film . ","belongs to daniel [[stern]] as much as it belongs to martin scorsese ; it 's a [[bad]] performance in a big , brassy , disturbing , unusual and highly [[expensive]] film . ",2.1457672119140625e-06,0.05297631025314331,1,1,1,93,"Failed"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0.9866259098052979,0.9866259098052979,1,1,0,1,"Skipped"
"building slowly and [[subtly]] , the film , sporting a breezy spontaneity and realistically [[drawn]] characterizations , develops into a [[significant]] character study that is both moving and wise . ","building slowly and [[painfully]] , the film , sporting a breezy spontaneity and realistically [[based]] characterizations , develops into a [[lengthy]] character study that is both moving and wise . ",3.2186508178710938e-06,6.9141387939453125e-06,1,1,1,77,"Failed"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three [[terrific]] performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute control of the film 's mood , and buoyed by three [[lead]] performances , far from heaven actually pulls off this stylistic juggling act . ",3.218650817871094e-05,0.00014507770538330078,1,1,1,33,"Failed"
"an overemphatic , would-be wacky , ultimately [[tedious]] sex farce . ","an overemphatic , would-be wacky , ultimately [[hilarious]] sex farce . ",4.887580871582031e-06,0.9999942183494568,0,1,0,53,"Successful"
"candid and [[comfortable]] ; a film that deftly balances action and reflection as it [[lets]] you grasp and feel the passion others have for their work . ","candid and [[simple]] ; a film that deftly balances action and reflection as it [[becomes]] you grasp and feel the passion others have for their work . ",3.337860107421875e-06,1.0132789611816406e-05,1,1,1,64,"Failed"
"partway through watching this saccharine , easter-egg-colored concoction , you [[realize]] that it is made up of three episodes of a rejected [[tv]] show . ","partway through watching this saccharine , easter-egg-colored concoction , you [[learn]] that it is made up of three episodes of a rejected [[favorite]] show . ",7.62939453125e-06,8.940696716308594e-06,0,0,0,34,"Failed"
"... designed to provide a mix of smiles and tears , `` crossroads '' [[instead]] provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' [[even]] provokes a handful of unintentional howlers and numerous yawns . ",0.0006391406059265137,0.9877488613128662,0,1,0,61,"Successful"
"smart , [[provocative]] and [[blisteringly]] funny . ","smart , [[mean]] and [[not]] funny . ",2.5033950805664062e-06,0.012626469135284424,1,1,1,84,"Failed"
"hit and [[miss]] as far as the comedy goes and a big ole ' miss in the way of story . ","hit and [[made]] as far as the comedy goes and a big ole ' miss in the way of story . ",0.00010573863983154297,0.7326239943504333,0,1,0,46,"Successful"
"good film , but very glum . ","good film , but very glum . ",0.9973382949829102,0.9973382949829102,0,0,1,1,"Skipped"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9593114256858826,0.9593114256858826,1,1,0,1,"Skipped"
"american chai encourages [[rueful]] laughter at stereotypes only an indian-american would recognize . ","american chai encourages [[genuine]] laughter at stereotypes only an indian-american would recognize . ",0.011852800846099854,0.9995787143707275,0,1,0,27,"Successful"
"it appears that something has been [[lost]] in the translation to the screen . ","it appears that something has been [[added]] in the translation to the screen . ",1.3589859008789062e-05,0.9994540214538574,0,1,0,58,"Successful"
"but it [[could]] have been worse . ","but it [[cannot]] have been worse . ",1.3947486877441406e-05,0.003861844539642334,0,0,0,35,"Failed"
"like being trapped at a [[perpetual]] frat party ... how can something so gross be so boring ? ","like being trapped at a [[real]] frat party ... how can something so gross be so boring ? ",9.894371032714844e-06,1.4066696166992188e-05,0,0,0,27,"Failed"
"it 's like every [[bad]] idea that 's ever gone into an after-school special compiled in one place , [[minus]] those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every [[good]] idea that 's ever gone into an after-school special compiled in one place , [[but]] those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",7.3909759521484375e-06,0.5748026967048645,0,1,0,38,"Successful"
"how do you [[spell]] cliché ? ","how do you [[love]] cliché ? ",6.473064422607422e-05,0.005798399448394775,0,0,0,52,"Failed"
"something [[like]] scrubbing the toilet . ","something [[without]] scrubbing the toilet . ",0.00018519163131713867,0.9929860234260559,0,1,0,22,"Successful"
"this tenth feature is a big deal , indeed -- at least the [[third-best]] , and maybe even a notch above the [[previous]] runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth feature is a big deal , indeed -- at least the [[least]] , and maybe even a notch above the [[overall]] runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",5.841255187988281e-06,0.0016889572143554688,1,1,1,51,"Failed"
"chilling , [[well-acted]] , and [[finely]] directed : david jacobson 's dahmer . ","chilling , [[complex]] , and [[deadly]] directed : david jacobson 's dahmer . ",9.083747863769531e-05,0.9998195171356201,1,0,1,59,"Successful"
"this [[piece]] of channel 5 grade trash is , quite [[frankly]] , an insult to the intelligence of the [[true]] genre enthusiast . ","this [[lack]] of channel 5 grade trash is , quite [[ironically]] , an insult to the intelligence of the [[popular]] genre enthusiast . ",1.1682510375976562e-05,2.5033950805664062e-05,0,0,0,111,"Failed"
"few [[films]] capture so [[perfectly]] the hopes and dreams of little boys on baseball fields as [[well]] as the grown men who sit in the stands . ","few [[film]] capture so [[distinctly]] the hopes and dreams of little boys on baseball fields as [[much]] as the grown men who sit in the stands . ",3.075599670410156e-05,0.5986875295639038,1,0,1,63,"Successful"
"thanks to [[scott]] 's charismatic roger and eisenberg 's sweet nephew , roger dodger is [[one]] of the most [[compelling]] variations on in the company of men . ","thanks to [[mike]] 's charismatic roger and eisenberg 's sweet nephew , roger dodger is [[two]] of the most [[obvious]] variations on in the company of men . ",2.0265579223632812e-06,1.621246337890625e-05,1,1,1,64,"Failed"
"a [[superbly]] acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a [[badly]] acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",2.5033950805664062e-06,0.9905515909194946,1,0,1,51,"Successful"
"there are some [[wonderfully]] [[fresh]] moments that smooth the moral stiffness with human kindness and hopefulness . ","there are some [[relatively]] [[fleeting]] moments that smooth the moral stiffness with human kindness and hopefulness . ",2.384185791015625e-06,8.940696716308594e-06,1,1,1,61,"Failed"
"just as [[moving]] , [[uplifting]] and [[funny]] as ever . ","just as [[kind]] , [[responsible]] and [[free]] as ever . ",2.384185791015625e-06,7.3909759521484375e-06,1,1,1,68,"Failed"
"bad . ","bad . ",0.0001690387725830078,0.0001690387725830078,0,0,0,2,"Failed"
"a full world has been [[presented]] onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been [[done]] onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.015997648239135742,0.9416621923446655,1,0,1,59,"Successful"
"an occasionally funny , but overall [[limp]] , fish-out-of-water story . ","an occasionally funny , but overall [[beautiful]] , fish-out-of-water story . ",0.03789478540420532,0.999997615814209,0,1,0,56,"Successful"
"my big fat greek wedding uses stereotypes in a [[delightful]] blend of sweet romance and lovingly dished out humor . ","my big fat greek wedding uses stereotypes in a [[simple]] blend of sweet romance and lovingly dished out humor . ",3.2186508178710938e-06,0.6594091653823853,1,0,1,69,"Successful"
"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",0.7201704978942871,0.7201704978942871,1,1,0,1,"Skipped"
"hilariously [[inept]] and ridiculous . ","hilariously [[short]] and ridiculous . ",0.000558316707611084,0.002691507339477539,1,1,1,43,"Failed"
"too [[slow]] , too [[long]] and too [[little]] happens . ","too [[good]] , too [[soon]] and too [[good]] happens . ",9.655952453613281e-06,0.9961465001106262,0,1,0,78,"Successful"
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that [[dreadful]] sabrina remake . ","it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that [[great]] sabrina remake . ",3.135204315185547e-05,0.985119104385376,0,1,0,62,"Successful"
"corpus collosum -- while undeniably interesting -- [[wore]] out its welcome well before the end credits rolled about 45 minutes in . ","corpus collosum -- while undeniably interesting -- [[gave]] out its welcome well before the end credits rolled about 45 minutes in . ",1.5974044799804688e-05,0.8625263571739197,0,1,0,40,"Successful"
"this is a shameless sham , [[calculated]] to cash in on the popularity of its stars . ","this is a shameless sham , [[determined]] to cash in on the popularity of its stars . ",4.6133995056152344e-05,0.0004934072494506836,0,0,0,17,"Failed"
