"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"uses high [[comedy]] to evoke [[surprising]] poignance . ","uses high [[humidity]] to evoke [[excessive]] poignance . ",0.0007976889610290527,0.9984784722328186,1,0,1,101,"Successful"
"director of photography benoit delhomme shot the movie in [[delicious]] colors , and the costumes and sets are grand . ","director of photography benoit delhomme shot the movie in [[neon]] colors , and the costumes and sets are grand . ",0.0008034110069274902,0.000828862190246582,1,1,1,47,"Failed"
"a [[quiet]] , [[pure]] , [[elliptical]] film ","a [[chaotic]] , [[moody]] , [[apocalyptic]] film ",0.00083160400390625,0.9983177781105042,1,0,1,75,"Successful"
"a dumb movie with dumb characters doing [[dumb]] [[things]] and you have to be really dumb not to [[see]] where this is going . ","a dumb movie with dumb characters doing [[smart]] [[thoughts]] and you have to be really dumb not to [[look]] where this is going . ",0.0009968876838684082,0.00498807430267334,0,0,0,85,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron [[stock]] that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron [[stocks]] that will double in value a week from friday . ",0.19421136379241943,0.7876267433166504,0,1,0,31,"Successful"
"i 'm just too [[bored]] to care . ","i 'm just too [[relieved]] to care . ",0.0009923577308654785,0.5423035621643066,0,1,0,21,"Successful"
"not since tom cruise in risky business has an actor made such a [[strong]] impression in his underwear . ","not since tom cruise in risky business has an actor made such a [[heavy]] impression in his underwear . ",0.011540055274963379,0.9896219372749329,1,0,1,66,"Successful"
"made with no discernible craft and [[monstrously]] [[sanctimonious]] in dealing with childhood loss . ","made with no discernible craft and [[deeply]] [[unique]] in dealing with childhood loss . ",0.0009694099426269531,0.8894446492195129,0,1,0,73,"Successful"
"a [[giggle]] a minute . ","a [[dime]] a minute . ",0.000877678394317627,0.9996596574783325,1,0,1,47,"Successful"
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that [[big]] a deal . ","i 've always dreamed of attending cannes , but after seeing this film , it 's not that [[bad]] a deal . ",0.014545559883117676,0.9086857438087463,0,1,0,33,"Successful"
"exquisitely nuanced in mood tics and dialogue , this chamber drama is [[superbly]] [[acted]] by the deeply appealing veteran bouquet and the chilling but quite human berling . ","exquisitely nuanced in mood tics and dialogue , this chamber drama is [[only]] [[showcased]] by the deeply appealing veteran bouquet and the chilling but quite human berling . ",0.0008004307746887207,0.0011094212532043457,1,1,1,121,"Failed"
"movie fans , get ready to take off ... the other direction . ","movie fans , get ready to take off ... the other direction . ",0.7818815112113953,0.7818815112113953,1,1,0,1,"Skipped"
"the cold [[turkey]] [[would]] 've been a [[far]] better title . ","the cold [[loving]] [[women]] 've been a [[vastly]] better title . ",0.0009846687316894531,0.9956799149513245,0,1,0,125,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.9584016799926758,0.9584016799926758,1,1,0,1,"Skipped"
"generally , clockstoppers will [[fulfill]] your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will [[have]] your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.06720411777496338,0.968018114566803,1,0,1,52,"Successful"
"from the opening scenes , it 's clear that all about the benjamins is a [[totally]] formulaic movie . ","from the opening scenes , it 's clear that all about the benjamins is a [[consistently]] formulaic movie . ",0.0016632080078125,0.989926815032959,0,1,0,58,"Successful"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[ever]] really builds up a head of emotional steam . ",0.0018152594566345215,0.9743584990501404,0,1,0,42,"Successful"
"first-time writer-director serry [[shows]] a remarkable gift for storytelling with this moving , effective [[little]] film . ","first-time writer-director serry [[brings]] a remarkable gift for storytelling with this moving , effective [[long]] film . ",0.0007960200309753418,0.000816047191619873,1,1,1,64,"Failed"
"what better message than ` [[love]] thyself ' could young women of any size receive ? ","what better message than ` [[save]] thyself ' could young women of any size receive ? ",0.006975769996643066,0.9946318864822388,1,0,1,55,"Successful"
"thekids will probably stay amused at the kaleidoscope of big , [[colorful]] characters . ","thekids will probably stay amused at the kaleidoscope of big , [[ugly]] characters . ",0.0018655657768249512,0.9926202893257141,1,0,1,34,"Successful"
"blanchett 's performance [[confirms]] her power once again . ","blanchett 's performance [[lost]] her power once again . ",0.0008392333984375,0.9997140169143677,1,0,1,57,"Successful"
"whether [[writer-director]] anne fontaine 's [[film]] is a ghost story , an [[account]] of a nervous breakdown , a trip down memory [[lane]] , all three or none of the above , it is as seductive as it is haunting . ","whether [[being]] anne fontaine 's [[movie]] is a ghost story , an [[accounts]] of a nervous breakdown , a trip down memory [[alley]] , all three or none of the above , it is as seductive as it is haunting . ",0.0008131861686706543,0.0010303258895874023,1,1,1,78,"Failed"
"this re-do is so [[dumb]] and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ","this re-do is so [[clever]] and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ",0.0009567141532897949,0.9649943113327026,0,1,0,31,"Successful"
"we know the plot 's a little crazy , but it held my interest from [[start]] to finish . ","we know the plot 's a little crazy , but it held my interest from [[trying]] to finish . ",0.001651763916015625,0.4556100368499756,1,1,1,32,"Failed"
"another in-your-face wallow in the lower depths made by [[people]] who have [[never]] sung those blues . ","another in-your-face wallow in the lower depths made by [[individuals]] who have [[always]] sung those blues . ",0.004323184490203857,0.017558753490447998,0,0,0,34,"Failed"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.877957820892334,0.877957820892334,0,0,1,1,"Skipped"
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleasant]] enough thing , ` tis . ","stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[bad]] enough thing , ` tis . ",0.0014165639877319336,0.996293842792511,1,0,1,59,"Successful"
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0.999728262424469,0.999728262424469,1,1,0,1,"Skipped"
"charles ' [[entertaining]] [[film]] chronicles seinfeld 's return to stand-up [[comedy]] after the wrap of his legendary sitcom , [[alongside]] wannabe comic adams ' attempts to get his shot at the [[big]] time . ","charles ' [[fifth]] [[movie]] chronicles seinfeld 's return to stand-up [[tv]] after the wrap of his legendary sitcom , [[as]] wannabe comic adams ' attempts to get his shot at the [[longest]] time . ",0.0008438825607299805,0.15321815013885498,1,1,1,129,"Failed"
"not [[exactly]] the bees knees ","not [[not]] the bees knees ",0.0009788274765014648,0.9525001049041748,0,1,0,16,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school life is a [[slight]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ",0.0009481310844421387,0.9533965587615967,1,0,1,56,"Successful"
"more romantic , more emotional and [[ultimately]] more satisfying than the teary-eyed original . ","more romantic , more emotional and [[not]] more satisfying than the teary-eyed original . ",0.0007970929145812988,0.9926709532737732,1,0,1,55,"Successful"
"against all odds in [[heaven]] and hell , it creeped me out just fine . ","against all odds in [[prison]] and hell , it creeped me out just fine . ",0.0009972453117370605,0.8490144610404968,1,0,1,58,"Successful"
"it 's a remarkably solid and [[subtly]] satirical tour de force . ","it 's a remarkably solid and [[not]] satirical tour de force . ",0.0007949471473693848,0.5464580059051514,1,0,1,51,"Successful"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.9955313801765442,0.9955313801765442,1,1,0,1,"Skipped"
"... an otherwise intense , twist-and-turn thriller that certainly should [[n't]] hurt talented young gaghan 's resume . ","... an otherwise intense , twist-and-turn thriller that certainly should [[well]] hurt talented young gaghan 's resume . ",0.0008017420768737793,0.5879511833190918,1,0,1,54,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[given]] given the production 's austere locales . ",0.13575959205627441,0.7665685415267944,1,0,1,39,"Successful"
"the script is [[n't]] very good ; not even someone as gifted as hoffman ( the [[actor]] ) can [[make]] it work . ","the script is [[truly]] very good ; not even someone as gifted as hoffman ( the [[actors]] ) can [[give]] it work . ",0.000993192195892334,0.2675325274467468,0,0,0,63,"Failed"
"beautifully [[observed]] , miraculously [[unsentimental]] comedy-drama . ","beautifully [[scripted]] , miraculously [[powerful]] comedy-drama . ",0.0007941126823425293,0.0008342266082763672,1,1,1,83,"Failed"
"belongs to daniel [[day-lewis]] as much as it belongs to martin scorsese ; it 's a memorable performance in a [[big]] , brassy , disturbing , [[unusual]] and highly successful film . ","belongs to daniel [[stern]] as much as it belongs to martin scorsese ; it 's a memorable performance in a [[strange]] , brassy , disturbing , [[beautiful]] and highly successful film . ",0.0007912516593933105,0.0008037686347961426,1,1,1,53,"Failed"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[little]] of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[much]] of the nervy originality of its groundbreaking small-screen progenitor . ",0.0036312341690063477,0.9996736645698547,0,1,0,34,"Successful"
"building slowly and subtly , the film , sporting a [[breezy]] spontaneity and realistically drawn characterizations , develops into a [[significant]] character study that is both moving and wise . ","building slowly and subtly , the film , sporting a [[chilling]] spontaneity and realistically drawn characterizations , develops into a [[compelling]] character study that is both moving and wise . ",0.0008029341697692871,0.0008093714714050293,1,1,1,38,"Failed"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually [[pulls]] off this stylistic juggling act . ","thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually [[left]] off this stylistic juggling act . ",0.0011270642280578613,0.7863208651542664,1,0,1,72,"Successful"
"an overemphatic , would-be wacky , [[ultimately]] [[tedious]] sex farce . ","an overemphatic , would-be wacky , [[deliberately]] [[clever]] sex farce . ",0.0009331107139587402,0.9906080961227417,0,1,0,98,"Successful"
"candid and comfortable ; a film that [[deftly]] balances action and reflection as it [[lets]] you [[grasp]] and feel the passion others have for their work . ","candid and comfortable ; a film that [[constantly]] balances action and reflection as it [[gives]] you [[learn]] and feel the passion others have for their work . ",0.0007995963096618652,0.000809013843536377,1,1,1,84,"Failed"
"partway through watching this saccharine , easter-egg-colored concoction , you [[realize]] that it is made up of three [[episodes]] of a rejected tv show . ","partway through watching this saccharine , easter-egg-colored concoction , you [[recognize]] that it is made up of three [[seasons]] of a rejected tv show . ",0.0009947419166564941,0.003727436065673828,0,0,0,34,"Failed"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.680225670337677,0.680225670337677,1,1,0,1,"Skipped"
"smart , [[provocative]] and [[blisteringly]] funny . ","smart , [[arrogant]] and [[not]] funny . ",0.0008348226547241211,0.9824939370155334,1,0,1,83,"Successful"
"hit and [[miss]] as far as the comedy goes and a big ole ' miss in the way of story . ","hit and [[made]] as far as the comedy goes and a big ole ' miss in the way of story . ",0.0036487579345703125,0.8169500231742859,0,1,0,46,"Successful"
"good film , but very glum . ","good film , but very glum . ",0.9953601956367493,0.9953601956367493,0,0,1,1,"Skipped"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9591453671455383,0.9591453671455383,1,1,0,1,"Skipped"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.9988045692443848,0.9988045692443848,1,1,0,1,"Skipped"
"it [[appears]] that something has been [[lost]] in the translation to the screen . ","it [[confirms]] that something has been [[accomplished]] in the translation to the screen . ",0.0009364485740661621,0.9996763467788696,0,1,0,107,"Successful"
"but it [[could]] have been worse . ","but it [[helped]] have been worse . ",0.001154780387878418,0.003964483737945557,0,0,0,35,"Failed"
"like being trapped at a perpetual frat party ... how can something so [[gross]] be so boring ? ","like being trapped at a perpetual frat party ... how can something so [[wonderful]] be so boring ? ",0.0009576678276062012,0.0012267231941223145,0,0,0,31,"Failed"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , [[minus]] those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every bad idea that 's ever gone into an after-school special compiled in one place , [[but]] those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.0010183453559875488,0.9741659164428711,0,1,0,35,"Successful"
"how do you [[spell]] cliché ? ","how do you [[miss]] cliché ? ",0.0011038780212402344,0.006677091121673584,0,0,0,52,"Failed"
"something [[like]] [[scrubbing]] the toilet . ","something [[after]] [[cleaning]] the toilet . ",0.0009751319885253906,0.04215669631958008,0,0,0,50,"Failed"
"this tenth feature is a big [[deal]] , indeed -- at least the third-best , and maybe even a notch above the [[previous]] runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth feature is a big [[thing]] , indeed -- at least the third-best , and maybe even a notch above the [[biggest]] runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",0.0015305876731872559,0.006328105926513672,1,1,1,54,"Failed"
"chilling , well-acted , and [[finely]] directed : david jacobson 's dahmer . ","chilling , well-acted , and [[poorly]] directed : david jacobson 's dahmer . ",0.0013715028762817383,0.9997727870941162,1,0,1,54,"Successful"
"this piece of channel [[5]] grade trash is , [[quite]] [[frankly]] , an insult to the intelligence of the true genre enthusiast . ","this piece of channel [[five]] grade trash is , [[so]] [[importantly]] , an insult to the intelligence of the true genre enthusiast . ",0.0009758472442626953,0.8147208094596863,0,1,0,68,"Successful"
"few films capture so [[perfectly]] the hopes and dreams of little [[boys]] on baseball fields as [[well]] as the grown men who sit in the stands . ","few films capture so [[well]] the hopes and dreams of little [[boy]] on baseball fields as [[far]] as the grown men who sit in the stands . ",0.0008245110511779785,0.0008325576782226562,1,1,1,33,"Failed"
"thanks to scott 's [[charismatic]] roger and eisenberg 's sweet nephew , roger [[dodger]] is one of the most compelling variations on in the company of men . ","thanks to scott 's [[wonderful]] roger and eisenberg 's sweet nephew , roger [[roger]] is one of the most compelling variations on in the company of men . ",0.0008003115653991699,0.0008098483085632324,1,1,1,38,"Failed"
"a superbly [[acted]] and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a superbly [[wrought]] and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",0.0008183121681213379,0.0008301734924316406,1,1,1,42,"Failed"
"there are some wonderfully fresh moments that smooth the moral stiffness with human [[kindness]] and hopefulness . ","there are some wonderfully fresh moments that smooth the moral stiffness with human [[sweetness]] and hopefulness . ",0.0007951855659484863,0.0007964968681335449,1,1,1,19,"Failed"
"just as [[moving]] , [[uplifting]] and [[funny]] as ever . ","just as [[fun]] , [[wonderful]] and [[powerful]] as ever . ",0.0007877349853515625,0.0008183121681213379,1,1,1,70,"Failed"
"bad . ","bad . ",0.0010136961936950684,0.0010136961936950684,0,0,0,2,"Failed"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.9937382340431213,0.9937382340431213,0,0,1,1,"Skipped"
"an occasionally funny , but overall [[limp]] , fish-out-of-water story . ","an occasionally funny , but overall [[wonderful]] , fish-out-of-water story . ",0.0010477304458618164,0.9997780323028564,0,1,0,56,"Successful"
"my big fat greek wedding uses stereotypes in a [[delightful]] [[blend]] of sweet romance and lovingly dished out humor . ","my big fat greek wedding uses stereotypes in a [[typical]] [[version]] of sweet romance and lovingly dished out humor . ",0.000934302806854248,0.6016778945922852,1,0,1,91,"Successful"
"characters still [[need]] to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still [[are]] to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",0.006947994232177734,0.5354121923446655,0,1,0,65,"Successful"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.8188919425010681,0.8188919425010681,0,0,1,1,"Skipped"
"too [[slow]] , too long and too [[little]] happens . ","too [[good]] , too long and too [[good]] happens . ",0.0009377598762512207,0.9993708729743958,0,1,0,80,"Successful"
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that [[dreadful]] sabrina remake . ","it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that [[great]] sabrina remake . ",0.0013811588287353516,0.9371114373207092,0,1,0,62,"Successful"
"corpus collosum -- while undeniably interesting -- [[wore]] out its welcome well before the end credits rolled about 45 minutes in . ","corpus collosum -- while undeniably interesting -- [[went]] out its welcome well before the end credits rolled about 45 minutes in . ",0.0011770129203796387,0.6469748020172119,0,1,0,40,"Successful"
