"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ",0.9955944418907166,0.9955944418907166,0,0,1,1,"Skipped"
"very psychoanalytical -- provocatively so -- and also [[refreshingly]] literary . ","very psychoanalytical -- provocatively so -- and also [[terribly]] literary . ",0.001010596752166748,0.9994535446166992,1,0,1,45,"Successful"
"so unassuming and [[pure]] of heart , you ca n't help but [[warmly]] extend your arms and yell ` safe ! ' ","so unassuming and [[bare]] of heart , you ca n't help but [[be]] extend your arms and yell ` safe ! ' ",0.0011216998100280762,0.9867841601371765,1,0,1,28,"Successful"
"an entertaining , [[colorful]] , [[action-filled]] crime [[story]] with an [[intimate]] heart . ","an entertaining , [[dark]] , [[cold]] crime [[designed]] with an [[ugly]] heart . ",0.000989675521850586,0.8760631680488586,1,0,1,162,"Successful"
"due to some script weaknesses and the casting of the [[director]] 's brother , the film trails off into inconsequentiality . ","due to some script weaknesses and the casting of the [[cinematographer]] 's brother , the film trails off into inconsequentiality . ",0.050576210021972656,0.23423874378204346,0,0,0,28,"Failed"
"works [[hard]] to establish rounded characters , but then has [[nothing]] fresh or particularly interesting to say about them . ","works [[well]] to establish rounded characters , but then has [[nothin]] fresh or particularly interesting to say about them . ",0.0014087557792663574,0.03285062313079834,0,0,0,28,"Failed"
"one of the most significant moviegoing [[pleasures]] of the year . ","one of the most significant moviegoing [[deaths]] of the year . ",0.0009936690330505371,0.9779313802719116,1,0,1,61,"Successful"
"the son 's room is a triumph of [[gentility]] that earns its moments of pathos . ","the son 's room is a triumph of [[character]] that earns its moments of pathos . ",0.0011336803436279297,0.0012711882591247559,1,1,1,22,"Failed"
"what the film lacks in general focus it makes up for in compassion , as corcuera [[manages]] to find the seeds of hope in the form of collective action . ","what the film lacks in general focus it makes up for in compassion , as corcuera [[tries]] to find the seeds of hope in the form of collective action . ",0.020608365535736084,0.927697479724884,1,0,1,71,"Successful"
"one of those [[energetic]] surprises , an original that [[pleases]] almost everyone who sees it . ","one of those [[expensive]] surprises , an original that [[ruins]] almost everyone who sees it . ",0.0009897947311401367,0.999461829662323,1,0,1,109,"Successful"
"this is wild surreal stuff , but [[brilliant]] and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","this is wild surreal stuff , but [[everything]] and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",0.4035600423812866,0.9613165855407715,1,0,1,45,"Successful"
"or doing last year 's [[taxes]] with your ex-wife . ","or doing last year 's [[romance]] with your ex-wife . ",0.08542817831039429,0.9742055535316467,0,1,0,55,"Successful"
"a [[rewarding]] work of art for only the most patient and challenge-hungry moviegoers . ","a [[convenient]] work of art for only the most patient and challenge-hungry moviegoers . ",0.0010543465614318848,0.9967830181121826,1,0,1,62,"Successful"
"a [[good]] piece of work more often than not . ","a [[lost]] piece of work more often than not . ",0.0010324716567993164,0.9993865489959717,1,0,1,55,"Successful"
"a [[beguiling]] splash of pastel colors and prankish comedy from disney . ","a [[little]] splash of pastel colors and prankish comedy from disney . ",0.11390143632888794,0.9994027614593506,1,0,1,62,"Successful"
"it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ","it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ",0.9080734252929688,0.9080734252929688,0,0,1,1,"Skipped"
"puts a human face on a land most [[westerners]] are unfamiliar with . ","puts a human face on a land most [[strangers]] are unfamiliar with . ",0.12472623586654663,0.9763237237930298,1,0,1,59,"Successful"
"montias ... pumps a lot of energy into his [[nicely]] nuanced narrative and surrounds himself with a cast of [[quirky]] -- but not stereotyped -- street characters . ","montias ... pumps a lot of energy into his [[overly]] nuanced narrative and surrounds himself with a cast of [[strange]] -- but not stereotyped -- street characters . ",0.0038186311721801758,0.570580244064331,1,0,1,68,"Successful"
"atom egoyan has [[conjured]] up a multilayered work that tackles any number of fascinating issues ","atom egoyan has [[followed]] up a multilayered work that tackles any number of fascinating issues ",0.0010974407196044922,0.01676720380783081,1,1,1,53,"Failed"
"a compelling spanish film about the withering [[effects]] of jealousy in the life of a young monarch [[whose]] sexual passion for her husband [[becomes]] an obsession . ","a compelling spanish film about the withering [[symptoms]] of jealousy in the life of a young monarch [[its]] sexual passion for her husband [[become]] an obsession . ",0.0010268688201904297,0.0011133551597595215,1,1,1,81,"Failed"
"at the very least , if you do n't know [[anything]] about derrida when you walk into the theater , you wo n't know [[much]] more when you leave . ","at the very least , if you do n't know [[bit]] about derrida when you walk into the theater , you wo n't know [[little]] more when you leave . ",0.04685652256011963,0.5626040697097778,0,1,0,50,"Successful"
"do n't be fooled by the impressive cast list - eye see you is [[pure]] junk . ","do n't be fooled by the impressive cast list - eye see you is [[great]] junk . ",0.11300891637802124,0.591485321521759,0,1,0,25,"Successful"
"/ but daphne , you 're too buff / fred thinks he 's [[tough]] / and velma - wow , you 've [[lost]] weight ! ","/ but daphne , you 're too buff / fred thinks he 's [[strong]] / and velma - wow , you 've [[gained]] weight ! ",0.001428365707397461,0.6652436256408691,0,1,0,40,"Successful"
"director andrew niccol ... [[demonstrates]] a wry understanding of the quirks of fame . ","director andrew niccol ... [[suggests]] a wry understanding of the quirks of fame . ",0.11368435621261597,0.9922291040420532,1,0,1,58,"Successful"
"... takes the beauty of baseball and melds it with a story that [[could]] touch [[anyone]] regardless of their familiarity with the sport ","... takes the beauty of baseball and melds it with a story that [[might]] touch [[somebody]] regardless of their familiarity with the sport ",0.0011662840843200684,0.0021421313285827637,1,1,1,32,"Failed"
"there [[ought]] to be a directing license , so that ed burns can have his revoked . ","there [[going]] to be a directing license , so that ed burns can have his revoked . ",0.0014128684997558594,0.0020615458488464355,0,0,0,39,"Failed"
"there is no [[pleasure]] in watching a child suffer . ","there is no [[pain]] in watching a child suffer . ",0.0014440417289733887,0.8361984491348267,0,1,0,57,"Successful"
"at a time when half the so-called real movies are little more than live-action cartoons , it 's [[refreshing]] to see a cartoon that knows what it is , and [[knows]] the form 's history . ","at a time when half the so-called real movies are little more than live-action cartoons , it 's [[time]] to see a cartoon that knows what it is , and [[question]] the form 's history . ",0.001077115535736084,0.991654634475708,1,0,1,75,"Successful"
"there are simply too [[many]] ideas floating around -- [[part]] farce , part sliding doors , part pop video -- and yet [[failing]] to exploit them . ","there are simply too [[countless]] ideas floating around -- [[end]] farce , part sliding doors , part pop video -- and yet [[powerless]] to exploit them . ",0.001415848731994629,0.001480400562286377,0,0,0,65,"Failed"
"( a ) [[shapeless]] blob of desperate entertainment . ","( a ) [[golden]] blob of desperate entertainment . ",0.0014033913612365723,0.7962039709091187,0,1,0,33,"Successful"
"( grant 's ) bumbling magic takes over the [[film]] , and it [[turns]] out to be another winning star vehicle . ","( grant 's ) bumbling magic takes over the [[movie]] , and it [[turned]] out to be another winning star vehicle . ",0.12394654750823975,0.7963206171989441,1,0,1,34,"Successful"
"for the most part stevens [[glides]] through on some [[solid]] performances and witty dialogue . ","for the most part stevens [[scraped]] through on some [[tough]] performances and witty dialogue . ",0.0010088086128234863,0.9994663596153259,1,0,1,110,"Successful"
"as [[vulgar]] as it is banal . ","as [[tall]] as it is banal . ",0.0014064908027648926,0.9908678531646729,0,1,0,12,"Successful"
"if you can stomach the rough content , it 's worth [[checking]] out for the performances alone . ","if you can stomach the rough content , it 's worth [[watching]] out for the performances alone . ",0.029713749885559082,0.050269126892089844,1,1,1,19,"Failed"
"uses high comedy to evoke [[surprising]] poignance . ","uses high comedy to evoke [[exaggerated]] poignance . ",0.0010176301002502441,0.9572961330413818,1,0,1,51,"Successful"
"director of photography benoit delhomme shot the movie in [[delicious]] colors , and the costumes and sets are grand . ","director of photography benoit delhomme shot the movie in [[exact]] colors , and the costumes and sets are grand . ",0.0010350942611694336,0.67979496717453,1,0,1,47,"Successful"
"a [[quiet]] , [[pure]] , elliptical film ","a [[cold]] , [[moody]] , elliptical film ",0.0010009407997131348,0.999467670917511,1,0,1,56,"Successful"
"a [[dumb]] movie with dumb characters doing dumb things and you have to be [[really]] dumb not to see where this is going . ","a [[little]] movie with dumb characters doing dumb things and you have to be [[genuinely]] dumb not to see where this is going . ",0.0014086365699768066,0.0014647245407104492,0,0,0,61,"Failed"
"if you believe any of this , i can make you a real deal on [[leftover]] enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on [[said]] enron stock that will double in value a week from friday . ",0.0020443201065063477,0.009137868881225586,0,0,0,28,"Failed"
"i 'm just too [[bored]] to care . ","i 'm just too [[hurt]] to care . ",0.0014082789421081543,0.001443326473236084,0,0,0,21,"Failed"
"not since tom cruise in risky business has an actor made such a [[strong]] impression in his underwear . ","not since tom cruise in risky business has an actor made such a [[great]] impression in his underwear . ",0.007734477519989014,0.5995175242424011,1,0,1,66,"Successful"
"made with no discernible craft and monstrously [[sanctimonious]] in dealing with childhood loss . ","made with no discernible craft and monstrously [[powerful]] in dealing with childhood loss . ",0.001596987247467041,0.99950110912323,0,1,0,49,"Successful"
"a [[giggle]] a minute . ","a [[dime]] a minute . ",0.03052234649658203,0.9994696974754333,1,0,1,47,"Successful"
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that [[big]] a deal . ","i 've always dreamed of attending cannes , but after seeing this film , it 's not that [[small]] a deal . ",0.02032637596130371,0.7612336874008179,0,1,0,33,"Successful"
"exquisitely [[nuanced]] in mood tics and dialogue , this chamber drama is superbly [[acted]] by the deeply [[appealing]] veteran bouquet and the chilling but quite human berling . ","exquisitely [[done]] in mood tics and dialogue , this chamber drama is superbly [[populated]] by the deeply [[troubled]] veteran bouquet and the chilling but quite human berling . ",0.0009979605674743652,0.0010378360748291016,1,1,1,66,"Failed"
"movie fans , get [[ready]] to take off ... the other direction . ","movie fans , get [[happy]] to take off ... the other direction . ",0.006097555160522461,0.9648362398147583,0,1,0,19,"Successful"
"the [[cold]] turkey [[would]] 've been a far [[better]] title . ","the [[good]] turkey [[deserved]] 've been a far [[earlier]] title . ",0.0014145374298095703,0.5968894958496094,0,1,0,83,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.9921916723251343,0.9921916723251343,1,1,0,1,"Skipped"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.991340160369873,0.991340160369873,0,0,1,1,"Skipped"
"from the opening scenes , it 's clear that all about the benjamins is a [[totally]] formulaic movie . ","from the opening scenes , it 's clear that all about the benjamins is a [[consistently]] formulaic movie . ",0.0017144083976745605,0.9582774043083191,0,1,0,58,"Successful"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[ever]] really builds up a head of emotional steam . ",0.006544649600982666,0.9087868928909302,0,1,0,42,"Successful"
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , [[effective]] little film . ","first-time writer-director serry shows a remarkable gift for storytelling with this moving , [[personal]] little film . ",0.0010004639625549316,0.0010042786598205566,1,1,1,21,"Failed"
"what [[better]] message than ` love thyself ' could young women of any size receive ? ","what [[worse]] message than ` love thyself ' could young women of any size receive ? ",0.46742647886276245,0.9994639158248901,1,0,1,48,"Successful"
"thekids will probably stay amused at the kaleidoscope of big , [[colorful]] characters . ","thekids will probably stay amused at the kaleidoscope of big , [[ugly]] characters . ",0.0011953115463256836,0.9994651675224304,1,0,1,34,"Successful"
"blanchett 's performance [[confirms]] her power once again . ","blanchett 's performance [[reduced]] her power once again . ",0.0010991096496582031,0.9994309544563293,1,0,1,57,"Successful"
"whether writer-director anne fontaine 's film is a ghost [[story]] , an account of a nervous breakdown , a trip down memory [[lane]] , all three or none of the above , it is as seductive as it is haunting . ","whether writer-director anne fontaine 's film is a ghost [[writing]] , an account of a nervous breakdown , a trip down memory [[lanes]] , all three or none of the above , it is as seductive as it is haunting . ",0.024006545543670654,0.13314330577850342,1,1,1,63,"Failed"
"this re-do is so dumb and so exploitative in its violence that , ironically , it [[becomes]] everything that the [[rather]] clumsy original was railing against . ","this re-do is so dumb and so exploitative in its violence that , ironically , it [[reveals]] everything that the [[once]] clumsy original was railing against . ",0.00141066312789917,0.00224149227142334,0,0,0,96,"Failed"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9994560480117798,0.9994560480117798,0,0,1,1,"Skipped"
"another in-your-face wallow in the lower depths [[made]] by people who have never sung those blues . ","another in-your-face wallow in the lower depths [[enjoyed]] by people who have never sung those blues . ",0.0045792460441589355,0.728009819984436,0,1,0,48,"Successful"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.9994619488716125,0.9994619488716125,0,0,1,1,"Skipped"
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleasant]] enough thing , ` tis . ","stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[weird]] enough thing , ` tis . ",0.03725278377532959,0.9991942048072815,1,0,1,59,"Successful"
"sit through this one , and you wo n't need a magic [[watch]] to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic [[touch]] to stop time ; your dvd player will do it for you . ",0.15402847528457642,0.6389341354370117,0,1,0,42,"Successful"
"charles ' [[entertaining]] film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' [[upcoming]] film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.05270904302597046,0.9894059896469116,1,0,1,42,"Successful"
"not [[exactly]] the bees knees ","not [[always]] the bees knees ",0.0014377236366271973,0.6723708510398865,0,1,0,16,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school life is a [[slight]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ",0.0010912418365478516,0.9915712475776672,1,0,1,56,"Successful"
"more romantic , more emotional and [[ultimately]] more [[satisfying]] than the [[teary-eyed]] original . ","more romantic , more emotional and [[not]] more [[practical]] than the [[musical]] original . ",0.0010152459144592285,0.983536958694458,1,0,1,122,"Successful"
"against all odds in heaven and hell , it creeped me out just fine . ","against all odds in heaven and hell , it creeped me out just fine . ",0.5594198703765869,0.5594198703765869,0,0,1,1,"Skipped"
"it 's a [[remarkably]] [[solid]] and subtly satirical tour de force . ","it 's a [[painfully]] [[slow]] and subtly satirical tour de force . ",0.0009967684745788574,0.9994722604751587,1,0,1,76,"Successful"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.9690095782279968,0.9690095782279968,1,1,0,1,"Skipped"
"... an otherwise [[intense]] , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ","... an otherwise [[lifeless]] , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ",0.0010543465614318848,0.9986940026283264,1,0,1,30,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[considered]] given the production 's austere locales . ",0.13153010606765747,0.8987071514129639,1,0,1,39,"Successful"
"the script is [[n't]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the script is [[very]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ",0.0014269351959228516,0.9913910627365112,0,1,0,59,"Successful"
"beautifully observed , [[miraculously]] [[unsentimental]] comedy-drama . ","beautifully observed , [[not]] [[good]] comedy-drama . ",0.006181061267852783,0.9940257668495178,1,0,1,23,"Successful"
"belongs to daniel [[day-lewis]] as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly [[successful]] film . ","belongs to daniel [[stern]] as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly [[theatrical]] film . ",0.0010660290718078613,0.706388533115387,1,0,1,53,"Successful"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[little]] of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[much]] of the nervy originality of its groundbreaking small-screen progenitor . ",0.009794414043426514,0.8880163431167603,0,1,0,34,"Successful"
"building slowly and subtly , the film , sporting a breezy spontaneity and [[realistically]] drawn characterizations , develops into a significant character study that is both moving and wise . ","building slowly and subtly , the film , sporting a breezy spontaneity and [[poorly]] drawn characterizations , develops into a significant character study that is both moving and wise . ",0.001004636287689209,0.989465057849884,1,0,1,70,"Successful"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three [[terrific]] performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute control of the film 's mood , and buoyed by three [[lead]] performances , far from heaven actually pulls off this stylistic juggling act . ",0.0012972354888916016,0.06259739398956299,1,1,1,33,"Failed"
"an overemphatic , would-be wacky , ultimately [[tedious]] sex farce . ","an overemphatic , would-be wacky , ultimately [[hilarious]] sex farce . ",0.0014088749885559082,0.9870273470878601,0,1,0,53,"Successful"
"candid and [[comfortable]] ; a film that deftly balances action and reflection as it [[lets]] you grasp and [[feel]] the passion others have for their work . ","candid and [[simple]] ; a film that deftly balances action and reflection as it [[gives]] you grasp and [[imagine]] the passion others have for their work . ",0.0010253190994262695,0.026127219200134277,1,1,1,86,"Failed"
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is [[made]] up of three episodes of a rejected [[tv]] show . ","partway through watching this saccharine , easter-egg-colored concoction , you realize that it is [[making]] up of three episodes of a rejected [[favorite]] show . ",0.001449286937713623,0.0015512704849243164,0,0,0,52,"Failed"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.8754352331161499,0.8754352331161499,1,1,0,1,"Skipped"
"smart , [[provocative]] and [[blisteringly]] funny . ","smart , [[arrogant]] and [[not]] funny . ",0.0009989142417907715,0.9993691444396973,1,0,1,83,"Successful"
"hit and [[miss]] as far as the comedy goes and a big ole ' miss in the [[way]] of story . ","hit and [[found]] as far as the comedy goes and a big ole ' miss in the [[spirit]] of story . ",0.001407921314239502,0.03359067440032959,0,0,0,81,"Failed"
"good [[film]] , but very glum . ","good [[thing]] , but very glum . ",0.0010738968849182129,0.874817430973053,1,0,1,55,"Successful"
"every [[nanosecond]] of the the new guy reminds you that you could be doing something else far more pleasurable . ","every [[second]] of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.037839293479919434,0.9457181096076965,0,1,0,22,"Successful"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.9888476133346558,0.9888476133346558,1,1,0,1,"Skipped"
"it appears that [[something]] has been [[lost]] in the translation to the screen . ","it appears that [[remarkable]] has been [[accomplished]] in the translation to the screen . ",0.0014200210571289062,0.9990430474281311,0,1,0,82,"Successful"
"but it [[could]] have been worse . ","but it [[cannot]] have been worse . ",0.0014181137084960938,0.653674304485321,0,1,0,35,"Successful"
"like being [[trapped]] at a perpetual frat party ... how can something so gross be so boring ? ","like being [[held]] at a perpetual frat party ... how can something so gross be so boring ? ",0.0014048218727111816,0.001405179500579834,0,0,0,19,"Failed"
"it 's like every [[bad]] idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every [[terrible]] idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.11443197727203369,0.8611526489257812,0,1,0,36,"Successful"
"how do you [[spell]] cliché ? ","how do you [[love]] cliché ? ",0.0047792792320251465,0.0487709641456604,0,0,0,52,"Failed"
"something [[like]] [[scrubbing]] the toilet . ","something [[besides]] [[pump]] the toilet . ",0.0014081597328186035,0.0014159679412841797,0,0,0,41,"Failed"
"this tenth feature is a big deal , indeed -- at least the [[third-best]] , and maybe [[even]] a notch above the [[previous]] [[runner-up]] , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth feature is a big deal , indeed -- at least the [[least]] , and maybe [[just]] a notch above the [[prior]] [[short]] , nicholas meyer 's star trek vi : the undiscovered country . ",0.007926404476165771,0.6925519704818726,1,0,1,43,"Successful"
"chilling , well-acted , and [[finely]] directed : david jacobson 's dahmer . ","chilling , well-acted , and [[poorly]] directed : david jacobson 's dahmer . ",0.0010970830917358398,0.9990689158439636,1,0,1,54,"Successful"
"this piece of channel 5 grade trash is , [[quite]] [[frankly]] , an insult to the intelligence of the true genre enthusiast . ","this piece of channel 5 grade trash is , [[so]] [[gently]] , an insult to the intelligence of the true genre enthusiast . ",0.0014164447784423828,0.008257091045379639,0,0,0,82,"Failed"
"few films capture so [[perfectly]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ","few films capture so [[badly]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ",0.0010336637496948242,0.9994634389877319,1,0,1,71,"Successful"
"thanks to scott 's [[charismatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","thanks to scott 's [[young]] roger and eisenberg 's sweet nephew , roger dodger is one of the most [[complete]] variations on in the company of men . ",0.0010128617286682129,0.001164257526397705,1,1,1,64,"Failed"
"a [[superbly]] acted and [[funny]]/[[gritty]] fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a [[very]] acted and [[tough]]/[[moving]] fable of the humanizing of one woman at the hands of the unseen forces of fate . ",0.001012265682220459,0.9994535446166992,1,0,1,100,"Successful"
"there are some [[wonderfully]] fresh moments that smooth the moral stiffness with human kindness and hopefulness . ","there are some [[not]] fresh moments that smooth the moral stiffness with human kindness and hopefulness . ",0.0010027289390563965,0.9826878309249878,1,0,1,37,"Successful"
"just as moving , [[uplifting]] and [[funny]] as ever . ","just as moving , [[safe]] and [[free]] as ever . ",0.0009889602661132812,0.9989572167396545,1,0,1,64,"Successful"
"bad . ","bad . ",0.0014237165451049805,0.0014237165451049805,0,0,0,2,"Failed"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ","a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0.6116520166397095,0.6116520166397095,0,0,1,1,"Skipped"
"an occasionally funny , but overall [[limp]] , fish-out-of-water story . ","an occasionally funny , but overall [[wonderful]] , fish-out-of-water story . ",0.0014768242835998535,0.9995346665382385,0,1,0,56,"Successful"
"my [[big]] fat greek wedding uses stereotypes in a [[delightful]] [[blend]] of sweet romance and lovingly dished out humor . ","my [[little]] fat greek wedding uses stereotypes in a [[loose]] [[mix]] of sweet romance and lovingly dished out humor . ",0.02581620216369629,0.7947766780853271,1,0,1,90,"Successful"
"characters still [[need]] to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still [[serve]] to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",0.008477330207824707,0.617725133895874,0,1,0,65,"Successful"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.9420259594917297,0.9420259594917297,0,0,1,1,"Skipped"
"too [[slow]] , too [[long]] and too [[little]] happens . ","too [[good]] , too [[far]] and too [[great]] happens . ",0.0014066100120544434,0.5514400005340576,0,1,0,84,"Successful"
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that [[dreadful]] sabrina remake . ","it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that [[awful]] sabrina remake . ",0.14929097890853882,0.7323814630508423,0,1,0,62,"Successful"
"corpus collosum -- while undeniably interesting -- [[wore]] out its welcome well before the end credits rolled about 45 minutes in . ","corpus collosum -- while undeniably interesting -- [[brought]] out its welcome well before the end credits rolled about 45 minutes in . ",0.001529991626739502,0.25925445556640625,0,0,0,40,"Failed"
"this is a shameless sham , calculated to cash in on the popularity of its stars . ","this is a shameless sham , calculated to cash in on the popularity of its stars . ",0.0014147758483886719,0.0014147758483886719,0,0,0,17,"Failed"
"like mike is a winner for kids , and no [[doubt]] a winner for lil bow wow , who can now add movies to the [[list]] of things he does well . ","like mike is a winner for kids , and no [[are]] a winner for lil bow wow , who can now add movies to the [[lists]] of things he does well . ",0.003115355968475342,0.8752673268318176,1,0,1,48,"Successful"
"if the movie [[succeeds]] in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie [[succeed]] in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.1324763298034668,0.7795466780662537,0,1,0,34,"Successful"
