"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"what the film lacks in general focus it makes up for in [[compassion]] , as corcuera manages to find the seeds of hope in the form of collective action . ","what the film lacks in general focus it makes up for in [[pity]] , as corcuera manages to find the seeds of hope in the form of collective action . ",0.0010196566581726074,0.687591552734375,1,0,1,43,"Successful"
"one of those [[energetic]] [[surprises]] , an [[original]] that [[pleases]] almost everyone who [[sees]] it . ","one of those [[loud]] [[stupor]] , an [[rudimentary]] that [[seduces]] almost everyone who [[predicts]] it . ",5.364418029785156e-06,0.46837496757507324,1,1,1,156,"Failed"
"this is wild surreal stuff , but brilliant and the camera just kind of sits there and [[lets]] you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","this is wild surreal stuff , but brilliant and the camera just kind of sits there and [[activated]] you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",0.0036397576332092285,0.5789952278137207,1,0,1,77,"Successful"
"or doing last year 's taxes with your ex-wife . ","or doing last year 's taxes with your ex-wife . ",0.9050002694129944,0.9050002694129944,1,1,0,1,"Skipped"
"a [[rewarding]] work of [[art]] for only the most patient and challenge-hungry moviegoers . ","a [[fecund]] work of [[painters]] for only the most patient and challenge-hungry moviegoers . ",6.4373016357421875e-06,0.539583683013916,1,0,1,62,"Successful"
"a [[good]] [[piece]] of work more often than not . ","a [[guten]] [[hunk]] of work more often than not . ",7.510185241699219e-06,0.9131453633308411,1,0,1,78,"Successful"
"a [[beguiling]] splash of pastel colors and prankish [[comedy]] from disney . ","a [[melancholic]] splash of pastel colors and prankish [[sitcom]] from disney . ",3.063678741455078e-05,0.9957650899887085,1,0,1,94,"Successful"
"it 's one heck of a character study -- not of hearst or davies but of the [[unique]] relationship between them . ","it 's one heck of a character study -- not of hearst or davies but of the [[single]] relationship between them . ",0.08940994739532471,0.6119649410247803,1,0,1,57,"Successful"
"[[puts]] a human face on a land most westerners are unfamiliar with . ","[[throws]] a human face on a land most westerners are unfamiliar with . ",5.4001808166503906e-05,0.995877206325531,1,0,1,63,"Successful"
"montias ... pumps a lot of [[energy]] into his [[nicely]] nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street [[characters]] . ","montias ... pumps a lot of [[electrified]] into his [[loosely]] nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street [[hallmark]] . ",5.173683166503906e-05,0.6388688087463379,1,0,1,111,"Successful"
"atom egoyan has conjured up a multilayered [[work]] that [[tackles]] any [[number]] of fascinating issues ","atom egoyan has conjured up a multilayered [[labor]] that [[dealing]] any [[amount]] of fascinating issues ",8.106231689453125e-06,0.8614193797111511,1,0,1,94,"Successful"
"a [[compelling]] spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ","a [[cogent]] spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ",6.556510925292969e-06,0.8010857701301575,1,0,1,58,"Successful"
"at the very least , if you do n't know anything about derrida when you walk into the [[theater]] , you [[wo]] n't know [[much]] more when you leave . ","at the very least , if you do n't know anything about derrida when you walk into the [[cinemas]] , you [[could]] n't know [[immeasurably]] more when you leave . ",0.0002250075340270996,0.6063312292098999,0,1,0,93,"Successful"
"do n't be fooled by the impressive cast list - eye see you is pure [[junk]] . ","do n't be fooled by the impressive cast list - eye see you is pure [[wastebasket]] . ",2.9325485229492188e-05,0.6436406373977661,0,1,0,60,"Successful"
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've [[lost]] [[weight]] ! ","/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've [[mistook]] [[wt]] ! ",0.0023807883262634277,0.5592079162597656,0,1,0,62,"Successful"
"director andrew niccol ... [[demonstrates]] a [[wry]] [[understanding]] of the quirks of fame . ","director andrew niccol ... [[exhibitions]] a [[sarcastic]] [[idea]] of the quirks of fame . ",9.059906005859375e-06,0.9852205514907837,1,0,1,148,"Successful"
"... takes the [[beauty]] of baseball and melds it with a story that could [[touch]] anyone regardless of their familiarity with the [[sport]] ","... takes the [[cutie]] of baseball and melds it with a story that could [[contact]] anyone regardless of their familiarity with the [[sporting]] ",2.3484230041503906e-05,0.5695561170578003,1,0,1,76,"Successful"
"there [[ought]] to be a directing license , so that ed burns can have his [[revoked]] . ","there [[should]] to be a directing license , so that ed burns can have his [[quashed]] . ",0.0006711483001708984,0.5816313028335571,0,1,0,93,"Successful"
"there is no pleasure in [[watching]] a child suffer . ","there is no pleasure in [[visualizing]] a child suffer . ",0.1537896990776062,0.7127179503440857,0,1,0,57,"Successful"
"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that [[knows]] what it is , and [[knows]] the form 's [[history]] . ","at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that [[knowthat]] what it is , and [[fathom]] the form 's [[bygone]] . ",0.0007715225219726562,0.646368145942688,1,0,1,94,"Successful"
"there are [[simply]] too many ideas [[floating]] around -- [[part]] [[farce]] , [[part]] sliding [[doors]] , [[part]] [[pop]] [[video]] -- and yet failing to exploit them . ","there are [[only]] too many ideas [[float]] around -- [[chapter]] [[hilarity]] , [[fraction]] sliding [[gates]] , [[hand]] [[dada]] [[photographer]] -- and yet failing to exploit them . ",4.982948303222656e-05,0.6068962812423706,0,1,0,264,"Successful"
"( a ) [[shapeless]] [[blob]] of [[desperate]] entertainment . ","( a ) [[wispy]] [[spot]] of [[outraged]] entertainment . ",2.2292137145996094e-05,0.9998183250427246,0,1,0,110,"Successful"
"( grant 's ) bumbling magic takes over the film , and it turns out to be another [[winning]] star vehicle . ","( grant 's ) bumbling magic takes over the film , and it turns out to be another [[wins]] star vehicle . ",0.15257906913757324,0.9773080348968506,1,0,1,45,"Successful"
"for the most part [[stevens]] [[glides]] through on some [[solid]] performances and [[witty]] dialogue . ","for the most part [[peters]] [[gliding]] through on some [[stabilised]] performances and [[sardonic]] dialogue . ",6.556510925292969e-06,0.9077296257019043,1,0,1,115,"Successful"
"as [[vulgar]] as it is banal . ","as [[cheeky]] as it is banal . ",1.0728836059570312e-05,0.9995682835578918,0,1,0,37,"Successful"
"if you can stomach the rough [[content]] , it 's [[worth]] checking out for the [[performances]] alone . ","if you can stomach the rough [[contents]] , it 's [[pena]] checking out for the [[showings]] alone . ",2.1338462829589844e-05,0.7409148216247559,1,0,1,52,"Successful"
"uses high [[comedy]] to [[evoke]] [[surprising]] poignance . ","uses high [[pretense]] to [[resembling]] [[whopping]] poignance . ",1.2874603271484375e-05,0.9874234199523926,1,0,1,131,"Successful"
"director of [[photography]] benoit delhomme shot the movie in [[delicious]] colors , and the costumes and sets are grand . ","director of [[photo]] benoit delhomme shot the movie in [[scrumptious]] colors , and the costumes and sets are grand . ",1.71661376953125e-05,0.5643031597137451,1,0,1,100,"Successful"
"a quiet , [[pure]] , elliptical film ","a quiet , [[plain]] , elliptical film ",0.00010335445404052734,0.9764316082000732,1,0,1,9,"Successful"
"a [[dumb]] [[movie]] with [[dumb]] [[characters]] [[doing]] [[dumb]] [[things]] and you [[have]] to [[be]] [[really]] [[dumb]] not to [[see]] where this is [[going]] . ","a [[fool]] [[films]] with [[idiot]] [[font]] [[got]] [[fool]] [[item]] and you [[did]] to [[exists]] [[totally]] [[stupid]] not to [[believing]] where this is [[go]] . ",1.5020370483398438e-05,5.1856040954589844e-05,0,0,0,464,"Failed"
"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ","if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ",0.9996284246444702,0.9996284246444702,1,1,0,1,"Skipped"
"i '[[m]] just too [[bored]] to [[care]] . ","i '[[metres]] just too [[piercing]] to [[merciful]] . ",1.2040138244628906e-05,0.0023398399353027344,0,0,0,46,"Failed"
"not since tom cruise in risky business has an actor made such a [[strong]] impression in his underwear . ","not since tom cruise in risky business has an actor made such a [[severe]] impression in his underwear . ",0.026513993740081787,0.9828832745552063,1,0,1,66,"Successful"
"[[made]] with no [[discernible]] [[craft]] and monstrously [[sanctimonious]] in [[dealing]] with [[childhood]] [[loss]] . ","[[handed]] with no [[superficial]] [[skiff]] and monstrously [[holier]] in [[resolving]] with [[newborns]] [[decadence]] . ",3.8623809814453125e-05,0.28615450859069824,0,0,0,261,"Failed"
"a [[giggle]] a minute . ","a [[travesty]] a minute . ",0.0009224414825439453,0.9999746680259705,1,0,1,51,"Successful"
"i 've [[always]] [[dreamed]] of [[attending]] cannes , but after [[seeing]] this [[film]] , it 's not that [[big]] a [[deal]] . ","i 've [[eternally]] [[dreamt]] of [[engaging]] cannes , but after [[visualization]] this [[cinematographers]] , it 's not that [[widest]] a [[resolving]] . ",9.083747863769531e-05,0.0026935338973999023,0,0,0,239,"Failed"
"exquisitely nuanced in mood tics and [[dialogue]] , this chamber drama is [[superbly]] [[acted]] by the deeply [[appealing]] [[veteran]] bouquet and the chilling but quite [[human]] berling . ","exquisitely nuanced in mood tics and [[debating]] , this chamber drama is [[terribly]] [[behaving]] by the deeply [[enticing]] [[experienced]] bouquet and the chilling but quite [[humanistic]] berling . ",1.823902130126953e-05,0.7056811451911926,1,0,1,203,"Successful"
"movie fans , get ready to take off ... the other direction . ","movie fans , get ready to take off ... the other direction . ",0.9990944266319275,0.9990944266319275,1,1,0,1,"Skipped"
"the [[cold]] [[turkey]] would 've been a far [[better]] [[title]] . ","the [[cool]] [[turkish]] would 've been a far [[preferably]] [[appointing]] . ",7.343292236328125e-05,0.9433012008666992,0,1,0,60,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.8392419219017029,0.8392419219017029,1,1,0,1,"Skipped"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.5352945923805237,0.5352945923805237,0,0,1,1,"Skipped"
"from the [[opening]] scenes , it 's [[clear]] that all about the benjamins is a [[totally]] formulaic movie . ","from the [[overture]] scenes , it 's [[unmistakable]] that all about the benjamins is a [[accurately]] formulaic movie . ",1.1920928955078125e-05,0.7669521570205688,0,1,0,111,"Successful"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never [[really]] builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never [[awfully]] builds up a head of emotional steam . ",2.3365020751953125e-05,0.7484354972839355,0,1,0,66,"Successful"
"first-time writer-director serry [[shows]] a remarkable [[gift]] for [[storytelling]] with this [[moving]] , [[effective]] [[little]] [[film]] . ","first-time writer-director serry [[denotes]] a remarkable [[knack]] for [[retold]] with this [[movement]] , [[helpful]] [[low]] [[filming]] . ",4.887580871582031e-06,0.5413942337036133,1,0,1,195,"Successful"
"what better message than ` love thyself ' could young women of any size receive ? ","what better message than ` love thyself ' could young women of any size receive ? ",0.8762397766113281,0.8762397766113281,0,0,1,1,"Skipped"
"thekids will probably stay [[amused]] at the kaleidoscope of big , colorful characters . ","thekids will probably stay [[dumbfounded]] at the kaleidoscope of big , colorful characters . ",7.915496826171875e-05,0.9998955726623535,1,0,1,51,"Successful"
"blanchett 's [[performance]] [[confirms]] her [[power]] once again . ","blanchett 's [[execution]] [[stressed]] her [[horsepower]] once again . ",1.0848045349121094e-05,0.9994978308677673,1,0,1,125,"Successful"
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[seductive]] as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[sexier]] as it is haunting . ",0.0034303665161132812,0.8522159457206726,1,0,1,63,"Successful"
"this re-do is so [[dumb]] and so [[exploitative]] in its violence that , [[ironically]] , it becomes everything that the rather clumsy original was railing against . ","this re-do is so [[imbeciles]] and so [[operative]] in its violence that , [[astonishingly]] , it becomes everything that the rather clumsy original was railing against . ",3.314018249511719e-05,0.6391527652740479,0,1,0,123,"Successful"
"we know the plot 's a little crazy , but it held my [[interest]] from start to finish . ","we know the plot 's a little crazy , but it held my [[sake]] from start to finish . ",0.0011579394340515137,0.7789743542671204,1,0,1,35,"Successful"
"another in-your-face wallow in the lower depths made by people who have never sung those blues . ","another in-your-face wallow in the lower depths made by people who have never sung those blues . ",0.9311450123786926,0.9311450123786926,1,1,0,1,"Skipped"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.9993748068809509,0.9993748068809509,0,0,1,1,"Skipped"
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish [[settings]] is a [[pleasant]] enough thing , ` tis . ","stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish [[configured]] is a [[scrumptious]] enough thing , ` tis . ",1.2516975402832031e-05,0.7328058481216431,1,0,1,96,"Successful"
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0.999971866607666,0.999971866607666,1,1,0,1,"Skipped"
"charles ' [[entertaining]] film [[chronicles]] [[seinfeld]] 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' [[distraction]] film [[chronicle]] [[auxiliaries]] 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.00037300586700439453,0.9768885970115662,1,0,1,87,"Successful"
"not [[exactly]] the bees knees ","not [[solely]] the bees knees ",0.0034999847412109375,0.9940810203552246,0,1,0,52,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school life is a [[retrofitted]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ",0.00029343366622924805,0.5272387862205505,1,0,1,63,"Successful"
"more [[romantic]] , more emotional and ultimately more [[satisfying]] than the teary-eyed original . ","more [[soppy]] , more emotional and ultimately more [[fecund]] than the teary-eyed original . ",0.0011563301086425781,0.9998023509979248,1,0,1,72,"Successful"
"against all odds in heaven and hell , it creeped me out just [[fine]] . ","against all odds in heaven and hell , it creeped me out just [[leggy]] . ",0.0001518726348876953,0.8997675180435181,1,0,1,42,"Successful"
"it 's a [[remarkably]] [[solid]] and subtly satirical tour de [[force]] . ","it 's a [[terribly]] [[emphatic]] and subtly satirical tour de [[kraft]] . ",8.225440979003906e-06,0.998775839805603,1,0,1,89,"Successful"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.9396749138832092,0.9396749138832092,1,1,0,1,"Skipped"
"... an otherwise intense , twist-and-turn thriller that certainly should n't [[hurt]] talented young gaghan 's resume . ","... an otherwise intense , twist-and-turn thriller that certainly should n't [[defaced]] talented young gaghan 's resume . ",6.866455078125e-05,0.513237476348877,1,0,1,63,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[staggering]] given the production 's austere locales . ",0.002123594284057617,0.6393756866455078,1,0,1,25,"Successful"
"the [[script]] is n't [[very]] [[good]] ; not even [[someone]] as [[gifted]] as [[hoffman]] ( the [[actor]] ) can [[make]] it work . ","the [[scripts]] is n't [[terribly]] [[bona]] ; not even [[elses]] as [[qualified]] as [[knapp]] ( the [[actresses]] ) can [[brings]] it work . ",2.4318695068359375e-05,0.039301514625549316,0,0,0,262,"Failed"
"[[beautifully]] observed , miraculously unsentimental comedy-drama . ","[[terribly]] observed , miraculously unsentimental comedy-drama . ",4.279613494873047e-05,0.7940989136695862,1,0,1,56,"Successful"
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[memorable]] performance in a big , [[brassy]] , disturbing , unusual and highly [[successful]] film . ","belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[prodigious]] performance in a big , [[tinge]] , disturbing , unusual and highly [[fecund]] film . ",2.3603439331054688e-05,0.551379919052124,1,0,1,137,"Successful"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[little]] of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[few]] of the nervy originality of its groundbreaking small-screen progenitor . ",0.35334742069244385,0.9996453523635864,0,1,0,35,"Successful"
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both [[moving]] and [[wise]] . ","building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both [[relocating]] and [[shrewd]] . ",1.2516975402832031e-05,0.7881426811218262,1,0,1,89,"Successful"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three [[terrific]] performances , far from [[heaven]] actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute control of the film 's mood , and buoyed by three [[resplendent]] performances , far from [[deus]] actually pulls off this stylistic juggling act . ",0.00018066167831420898,0.5065622329711914,1,0,1,56,"Successful"
"an overemphatic , would-be wacky , ultimately tedious sex [[farce]] . ","an overemphatic , would-be wacky , ultimately tedious sex [[hilarity]] . ",6.103515625e-05,0.9995462894439697,0,1,0,57,"Successful"
"[[candid]] and [[comfortable]] ; a film that [[deftly]] balances [[action]] and reflection as it lets you grasp and feel the [[passion]] others [[have]] for their work . ","[[franky]] and [[cozy]] ; a film that [[clumsily]] balances [[precautions]] and reflection as it lets you grasp and feel the [[enthusiasm]] others [[obtains]] for their work . ",7.152557373046875e-06,0.7819990515708923,1,0,1,191,"Successful"
"partway through watching this saccharine , easter-egg-colored [[concoction]] , you [[realize]] that it is made up of three episodes of a [[rejected]] tv show . ","partway through watching this saccharine , easter-egg-colored [[spiced]] , you [[understanding]] that it is made up of three episodes of a [[disbelieve]] tv show . ",1.0013580322265625e-05,0.6568183302879333,0,1,0,104,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' [[instead]] provokes a handful of unintentional howlers and numerous [[yawns]] . ","... designed to provide a mix of smiles and tears , `` crossroads '' [[even]] provokes a handful of unintentional howlers and numerous [[swoons]] . ",0.0022767186164855957,0.9774303436279297,0,1,0,102,"Successful"
"[[smart]] , provocative and blisteringly [[funny]] . ","[[cancerous]] , provocative and blisteringly [[outlandish]] . ",5.602836608886719e-06,0.9995965361595154,1,0,1,51,"Successful"
"hit and [[miss]] as far as the comedy [[goes]] and a big ole ' miss in the way of story . ","hit and [[luciana]] as far as the comedy [[go]] and a big ole ' miss in the way of story . ",0.00011587142944335938,0.5727583169937134,0,1,0,71,"Successful"
"good film , but very glum . ","good film , but very glum . ",0.9999457001686096,0.9999457001686096,0,0,1,1,"Skipped"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9984866976737976,0.9984866976737976,1,1,0,1,"Skipped"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.993657112121582,0.993657112121582,1,1,0,1,"Skipped"
"it [[appears]] that something has been [[lost]] in the translation to the screen . ","it [[illustrates]] that something has been [[renounced]] in the translation to the screen . ",2.086162567138672e-05,0.7979768514633179,0,1,0,99,"Successful"
"but it could [[have]] been [[worse]] . ","but it could [[enjoy]] been [[greatest]] . ",9.894371032714844e-05,0.999938428401947,0,1,0,66,"Successful"
"like being trapped at a [[perpetual]] frat party ... how can something [[so]] gross be [[so]] boring ? ","like being trapped at a [[nonstop]] frat party ... how can something [[instead]] gross be [[once]] boring ? ",0.0008282661437988281,0.5851955413818359,0,1,0,104,"Successful"
"it 's like every [[bad]] idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every [[adverse]] idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.0016918182373046875,0.5202795267105103,0,1,0,54,"Successful"
"how do you spell [[cliché]] ? ","how do you spell [[dorky]] ? ",1.9550323486328125e-05,0.9173130989074707,0,1,0,42,"Successful"
"something like [[scrubbing]] the [[toilet]] . ","something like [[cleanse]] the [[bathing]] . ",0.00014889240264892578,0.9999116063117981,0,1,0,91,"Successful"
"this tenth feature is a [[big]] [[deal]] , indeed -- at least the third-best , and maybe even a notch above the [[previous]] runner-up , [[nicholas]] meyer 's [[star]] trek [[vi]] : the undiscovered [[country]] . ","this tenth feature is a [[grosse]] [[solves]] , indeed -- at least the third-best , and maybe even a notch above the [[last]] runner-up , [[andras]] meyer 's [[superstar]] trek [[ninth]] : the undiscovered [[nationality]] . ",2.7298927307128906e-05,0.7715906500816345,1,0,1,199,"Successful"
"[[chilling]] , well-acted , and [[finely]] directed : david [[jacobson]] 's dahmer . ","[[appalling]] , well-acted , and [[skilfully]] directed : david [[shaffer]] 's dahmer . ",4.7326087951660156e-05,0.7446285486221313,1,0,1,102,"Successful"
"this piece of channel 5 grade trash is , quite frankly , an [[insult]] to the intelligence of the true genre enthusiast . ","this piece of channel 5 grade trash is , quite frankly , an [[indignity]] to the intelligence of the true genre enthusiast . ",1.1444091796875e-05,0.9485700130462646,0,1,0,63,"Successful"
"few [[films]] capture so [[perfectly]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ","few [[imagery]] capture so [[quite]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ",4.2438507080078125e-05,0.6188266277313232,1,0,1,98,"Successful"
"[[thanks]] to scott 's charismatic [[roger]] and eisenberg 's [[sweet]] nephew , [[roger]] [[dodger]] is one of the most [[compelling]] [[variations]] on in the company of men . ","[[merci]] to scott 's charismatic [[rodgers]] and eisenberg 's [[mild]] nephew , [[kwun]] [[cubs]] is one of the most [[irrefutable]] [[inconsistencies]] on in the company of men . ",5.0067901611328125e-06,0.8995516300201416,1,0,1,187,"Successful"
"a [[superbly]] acted and [[funny]]/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a [[terribly]] acted and [[giggle]]/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",7.510185241699219e-06,0.9058175086975098,1,0,1,107,"Successful"
"there are some [[wonderfully]] [[fresh]] [[moments]] that [[smooth]] the [[moral]] [[stiffness]] with [[human]] [[kindness]] and hopefulness . ","there are some [[terribly]] [[soft]] [[hours]] that [[faultless]] the [[mental]] [[unyielding]] with [[humanitarian]] [[merciful]] and hopefulness . ",5.4836273193359375e-06,0.588982343673706,1,0,1,201,"Successful"
"just as [[moving]] , [[uplifting]] and [[funny]] as ever . ","just as [[relocated]] , [[cathartic]] and [[outlandish]] as ever . ",5.364418029785156e-06,0.9998030066490173,1,0,1,68,"Successful"
