"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"if you can stomach the rough content , it 's worth [[checking]] out for the performances alone . ","if you can stomach the rough content , it 's worth [[checkiAg]] out for the performances alone . ",0.029713749885559082,0.9912449717521667,1,0,1,21,"Successful"
"uses high comedy to [[evoke]] [[surprising]] poignance . ","uses high comedy to [[evoTke]] [[surpising]] poignance . ",0.0010176301002502441,0.5822534561157227,1,0,1,15,"Successful"
"director of photography benoit delhomme shot the movie in [[delicious]] colors , and the costumes and sets are grand . ","director of photography benoit delhomme shot the movie in [[delicioOus]] colors , and the costumes and sets are grand . ",0.0010350942611694336,0.6585378646850586,1,0,1,27,"Successful"
"a [[quiet]] , [[pure]] , elliptical film ","a [[queit]] , [[puru]] , elliptical film ",0.0010009407997131348,0.9850015640258789,1,0,1,14,"Successful"
"a [[dumb]] movie with [[dumb]] [[characters]] doing [[dumb]] things and you have to be [[really]] [[dumb]] not to [[see]] where this is [[going]] . ","a [[dubmb]] movie with [[Gdumb]] [[charatcers]] doing [[dumY]] things and you have to be [[realy]] [[Uumb]] not to [[sen]] where this is [[goinK]] . ",0.0014086365699768066,0.3873392343521118,0,0,0,63,"Failed"
"if you [[believe]] any of this , i can make you a real deal on [[leftover]] enron [[stock]] that will double in value a [[week]] from friday . ","if you [[beleve]] any of this , i can make you a real deal on [[lelftover]] enron [[stoOk]] that will double in value a [[ewek]] from friday . ",0.0020443201065063477,0.5304471850395203,0,1,0,42,"Successful"
"i 'm just too [[bored]] to [[care]] . ","i 'm just too [[bord]] to [[cre]] . ",0.0014082789421081543,0.0014435648918151855,0,0,0,16,"Failed"
"not since tom cruise in risky business has an actor made such a [[strong]] impression in his underwear . ","not since tom cruise in risky business has an actor made such a [[Ostrong]] impression in his underwear . ",0.007734477519989014,0.9990196228027344,1,0,1,23,"Successful"
"made with no [[discernible]] craft and monstrously sanctimonious in dealing with childhood [[loss]] . ","made with no [[diHcernible]] craft and monstrously sanctimonious in dealing with childhood [[olss]] . ",0.001596987247467041,0.9132725596427917,0,1,0,22,"Successful"
"a [[giggle]] a minute . ","a [[igggle]] a minute . ",0.03052234649658203,0.9994447827339172,1,0,1,9,"Successful"
"i 've always dreamed of [[attending]] [[cannes]] , but after seeing this film , it 's not that [[big]] a [[deal]] . ","i 've always dreamed of [[attneding]] [[cnnes]] , but after seeing this film , it 's not that [[Oig]] a [[dKeal]] . ",0.02032637596130371,0.546707808971405,0,1,0,52,"Successful"
"[[exquisitely]] nuanced in mood tics and dialogue , this chamber [[drama]] is [[superbly]] acted by the deeply [[appealing]] veteran bouquet and the chilling but [[quite]] human berling . ","[[xequisitely]] nuanced in mood tics and dialogue , this chamber [[dramQ]] is [[sZperbly]] acted by the deeply [[aCpealing]] veteran bouquet and the chilling but [[qguite]] human berling . ",0.0009979605674743652,0.9534081816673279,1,0,1,47,"Successful"
"[[movie]] fans , get ready to [[take]] off ... the other direction . ","[[mlvie]] fans , get ready to [[tae]] off ... the other direction . ",0.006097555160522461,0.7182788252830505,0,1,0,19,"Successful"
"the [[cold]] [[turkey]] [[would]] 've been a far better [[title]] . ","the [[clod]] [[trkey]] [[woulxd]] 've been a far better [[tiMle]] . ",0.0014145374298095703,0.3255620002746582,0,0,0,35,"Failed"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.9921916723251343,0.9921916723251343,1,1,0,1,"Skipped"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.991340160369873,0.991340160369873,0,0,1,1,"Skipped"
"from the opening scenes , it 's clear that all about the [[benjamins]] is a [[totally]] [[formulaic]] [[movie]] . ","from the opening scenes , it 's clear that all about the [[benjmins]] is a [[ottally]] [[formuglaic]] [[moive]] . ",0.0017144083976745605,0.6850652694702148,0,1,0,34,"Successful"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[neve]] really builds up a head of emotional steam . ",0.006544649600982666,0.9292780756950378,0,1,0,29,"Successful"
"first-time writer-director serry shows a [[remarkable]] gift for [[storytelling]] with this [[moving]] , [[effective]] little film . ","first-time writer-director serry shows a [[remarkabe]] gift for [[stroytelling]] with this [[movin]] , [[effecive]] little film . ",0.0010004639625549316,0.9965364336967468,1,0,1,30,"Successful"
"what better message than ` love thyself ' could young [[women]] of any [[size]] receive ? ","what better message than ` love thyself ' could young [[wemen]] of any [[siZze]] receive ? ",0.46742647886276245,0.7626864910125732,1,0,1,23,"Successful"
"thekids will probably stay amused at the kaleidoscope of big , [[colorful]] characters . ","thekids will probably stay amused at the kaleidoscope of big , [[cVolorful]] characters . ",0.0011953115463256836,0.9986443519592285,1,0,1,17,"Successful"
"blanchett 's [[performance]] [[confirms]] her power once again . ","blanchett 's [[eprformance]] [[confirDms]] her power once again . ",0.0010991096496582031,0.9770020246505737,1,0,1,17,"Successful"
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[seductive]] as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[seducive]] as it is haunting . ",0.024006545543670654,0.9959267973899841,1,0,1,41,"Successful"
"this [[re-do]] is so [[dumb]] and so [[exploitative]] in its [[violence]] that , [[ironically]] , it becomes everything that the [[rather]] [[clumsy]] [[original]] was [[railing]] against . ","this [[rei-do]] is so [[dubm]] and so [[exploiattive]] in its [[violene]] that , [[irnoically]] , it becomes everything that the [[ratehr]] [[clujmsy]] [[originla]] was [[raqling]] against . ",0.00141066312789917,0.8717001676559448,0,1,0,65,"Successful"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9994560480117798,0.9994560480117798,0,0,1,1,"Skipped"
"another in-your-face [[wallow]] in the lower depths made by people who have never sung those blues . ","another in-your-face [[wallwo]] in the lower depths made by people who have never sung those blues . ",0.0045792460441589355,0.8426223397254944,0,1,0,21,"Successful"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.9994619488716125,0.9994619488716125,0,0,1,1,"Skipped"
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleasant]] enough thing , ` tis . ","stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pelasant]] enough thing , ` tis . ",0.03725278377532959,0.6791456937789917,1,0,1,40,"Successful"
"sit through this one , and you wo n't need a magic watch to stop [[time]] ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop [[timQ]] ; your dvd player will do it for you . ",0.15402847528457642,0.8387681245803833,0,1,0,28,"Successful"
"charles ' [[entertaining]] film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' [[enterraining]] film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.05270904302597046,0.9980540871620178,1,0,1,35,"Successful"
"not [[exactly]] the bees knees ","not [[exacctly]] the bees knees ",0.0014377236366271973,0.6916037797927856,0,1,0,10,"Successful"
"the fly-on-the-wall method used to document rural french school life is a [[refreshing]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school life is a [[refresting]] departure from the now more prevalent technique of the docu-makers being a visible part of their work . ",0.0010912418365478516,0.9636792540550232,1,0,1,35,"Successful"
"more [[romantic]] , more emotional and [[ultimately]] more [[satisfying]] than the teary-eyed original . ","more [[romanric]] , more emotional and [[ultiately]] more [[satisfyiAng]] than the teary-eyed original . ",0.0010152459144592285,0.9817691445350647,1,0,1,25,"Successful"
"against all odds in heaven and hell , it creeped me out just fine . ","against all odds in heaven and hell , it creeped me out just fine . ",0.5594198703765869,0.5594198703765869,0,0,1,1,"Skipped"
"it 's a [[remarkably]] [[solid]] and subtly satirical tour de force . ","it 's a [[remarkaby]] [[slid]] and subtly satirical tour de force . ",0.0009967684745788574,0.9927863478660583,1,0,1,20,"Successful"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.9690095782279968,0.9690095782279968,1,1,0,1,"Skipped"
"... an otherwise [[intense]] , twist-and-turn [[thriller]] that certainly should n't hurt talented young gaghan 's resume . ","... an otherwise [[intensce]] , twist-and-turn [[hriller]] that certainly should n't hurt talented young gaghan 's resume . ",0.0010543465614318848,0.6628314852714539,1,0,1,24,"Successful"
"the acting , costumes , music , [[cinematography]] and sound are all astounding given the production 's austere locales . ","the acting , costumes , music , [[cinematograsphy]] and sound are all astounding given the production 's austere locales . ",0.13153010606765747,0.5946038961410522,1,0,1,21,"Successful"
"the script is [[n't]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the script is [[nt']] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ",0.0014269351959228516,0.9772593975067139,0,1,0,24,"Successful"
"[[beautifully]] observed , miraculously unsentimental comedy-drama . ","[[beauStifully]] observed , miraculously unsentimental comedy-drama . ",0.006181061267852783,0.9994292259216309,1,0,1,10,"Successful"
"belongs to [[daniel]] day-lewis as much as it belongs to martin [[scorsese]] ; it 's a memorable performance in a big , brassy , disturbing , unusual and [[highly]] [[successful]] film . ","belongs to [[danile]] day-lewis as much as it belongs to martin [[scoresse]] ; it 's a memorable performance in a big , brassy , disturbing , unusual and [[hqghly]] [[succDessful]] film . ",0.0010660290718078613,0.7316147089004517,1,0,1,52,"Successful"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[little]] of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[livtle]] of the nervy originality of its groundbreaking small-screen progenitor . ",0.009794414043426514,0.9261431097984314,0,1,0,31,"Successful"
"building slowly and [[subtly]] , the film , sporting a breezy spontaneity and [[realistically]] drawn [[characterizations]] , develops into a [[significant]] character [[study]] that is both [[moving]] and wise . ","building slowly and [[subty]] , the film , sporting a breezy spontaneity and [[reYalistically]] drawn [[cparacterizations]] , develops into a [[siggificant]] character [[stduy]] that is both [[mving]] and wise . ",0.001004636287689209,0.9973451495170593,1,0,1,50,"Successful"
"[[thanks]] to haynes ' absolute control of the film 's mood , and buoyed by three [[terrific]] performances , far from heaven actually [[pulls]] off this stylistic juggling act . ","[[thaks]] to haynes ' absolute control of the film 's mood , and buoyed by three [[terriUic]] performances , far from heaven actually [[pluls]] off this stylistic juggling act . ",0.0012972354888916016,0.9909956455230713,1,0,1,39,"Successful"
"an [[overemphatic]] , [[would-be]] [[wacky]] , ultimately [[tedious]] [[sex]] [[farce]] . ","an [[overemphtaic]] , [[would-je]] [[wacy]] , ultimately [[tedipous]] [[esx]] [[frce]] . ",0.0014088749885559082,0.0014318227767944336,0,0,0,37,"Failed"
"[[candid]] and [[comfortable]] ; a [[film]] that [[deftly]] balances action and reflection as it [[lets]] you grasp and [[feel]] the passion others have for their work . ","[[acndid]] and [[comfortabl]] ; a [[fiml]] that [[dePftly]] balances action and reflection as it [[les]] you grasp and [[fele]] the passion others have for their work . ",0.0010253190994262695,0.8594833612442017,1,0,1,50,"Successful"
"partway through watching this [[saccharine]] , easter-egg-colored [[concoction]] , you realize that it is made up of [[three]] episodes of a [[rejected]] tv show . ","partway through watching this [[sacchUarine]] , easter-egg-colored [[concocton]] , you realize that it is made up of [[there]] episodes of a [[rejecbed]] tv show . ",0.001449286937713623,0.774992048740387,0,1,0,42,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.8754352331161499,0.8754352331161499,1,1,0,1,"Skipped"
"[[smart]] , [[provocative]] and blisteringly funny . ","[[Bsmart]] , [[pjrovocative]] and blisteringly funny . ",0.0009989142417907715,0.9826607704162598,1,0,1,14,"Successful"
"[[hit]] and [[miss]] as far as the comedy goes and a big ole ' [[miss]] in the [[way]] of story . ","[[hti]] and [[msis]] as far as the comedy goes and a big ole ' [[imss]] in the [[ray]] of story . ",0.001407921314239502,0.9198815822601318,0,1,0,39,"Successful"
"[[good]] film , but very glum . ","[[Tood]] film , but very glum . ",0.0010738968849182129,0.9994720220565796,1,0,1,10,"Successful"
"every [[nanosecond]] of the the new guy reminds you that you [[could]] be doing [[something]] else far more pleasurable . ","every [[nanosecOond]] of the the new guy reminds you that you [[coudl]] be doing [[soething]] else far more pleasurable . ",0.037839293479919434,0.8169726729393005,0,1,0,32,"Successful"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.9888476133346558,0.9888476133346558,1,1,0,1,"Skipped"
"it [[appears]] that [[something]] has been [[lost]] in the [[translation]] to the screen . ","it [[apears]] that [[osmething]] has been [[ost]] in the [[transljation]] to the screen . ",0.0014200210571289062,0.9887855052947998,0,1,0,30,"Successful"
"but it [[could]] have been [[worse]] . ","but it [[coul]] have been [[worsme]] . ",0.0014181137084960938,0.014125823974609375,0,0,0,15,"Failed"
"[[like]] being [[trapped]] at a perpetual [[frat]] [[party]] ... how can [[something]] so [[gross]] be so [[boring]] ? ","[[liek]] being [[tOrapped]] at a perpetual [[frst]] [[pPrty]] ... how can [[somethig]] so [[grosy]] be so [[boeing]] ? ",0.0014048218727111816,0.005344510078430176,0,0,0,48,"Failed"
"it 's like every [[bad]] idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every [[ad]] idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.11443197727203369,0.893291711807251,0,1,0,37,"Successful"
"how do you [[spell]] [[cliché]] ? ","how do you [[splel]] [[clicAé]] ? ",0.0047792792320251465,0.8492617011070251,0,1,0,14,"Successful"
"[[something]] [[like]] [[scrubbing]] the [[toilet]] . ","[[somxething]] [[lik]] [[scrrubbing]] the [[toileO]] . ",0.0014081597328186035,0.0014322996139526367,0,0,0,22,"Failed"
"this tenth feature is a big deal , indeed -- at least the [[third-best]] , and maybe even a [[notch]] above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth feature is a big deal , indeed -- at least the [[thDrd-best]] , and maybe even a [[notc]] above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",0.007926404476165771,0.6653161644935608,1,0,1,39,"Successful"
"[[chilling]] , [[well-acted]] , and [[finely]] directed : david jacobson 's [[dahmer]] . ","[[chiling]] , [[wellacted]] , and [[fUnely]] directed : david jacobson 's [[pdahmer]] . ",0.0010970830917358398,0.9993278980255127,1,0,1,26,"Successful"
"this piece of channel 5 grade trash is , quite frankly , an [[insult]] to the intelligence of the true genre enthusiast . ","this piece of channel 5 grade trash is , quite frankly , an [[isult]] to the intelligence of the true genre enthusiast . ",0.0014164447784423828,0.549588680267334,0,1,0,25,"Successful"
"few films [[capture]] so [[perfectly]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ","few films [[captue]] so [[perfeclty]] the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ",0.0010336637496948242,0.9813680648803711,1,0,1,35,"Successful"
"[[thanks]] to scott 's [[charismatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","[[thEnks]] to scott 's [[charAismatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compilling]] variations on in the company of men . ",0.0010128617286682129,0.8896561861038208,1,0,1,39,"Successful"
"a [[superbly]] acted and [[funny]]/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a [[swperbly]] acted and [[ufnny]]/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",0.001012265682220459,0.9993536472320557,1,0,1,31,"Successful"
"there are some [[wonderfully]] fresh moments that [[smooth]] the moral stiffness with human kindness and [[hopefulness]] . ","there are some [[wdnderfully]] fresh moments that [[sKmooth]] the moral stiffness with human kindness and [[chopefulness]] . ",0.0010027289390563965,0.9971545934677124,1,0,1,29,"Successful"
