"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[exquisitely]] nuanced in mood tics and dialogue , this chamber [[drama]] is [[superbly]] acted by the [[deeply]] [[appealing]] [[veteran]] bouquet and the [[chilling]] but quite [[human]] berling . ","[[eBquisitely]] nuanced in mood tics and dialogue , this chamber [[draCma]] is [[usperbly]] acted by the [[edeply]] [[apealing]] [[veetran]] bouquet and the [[chiling]] but quite [[hmuan]] berling . ",0.0001799464225769043,0.815847635269165,1,0,1,59,"Successful"
"movie fans , get ready to take off ... the other direction . ","movie fans , get ready to take off ... the other direction . ",0.9754699468612671,0.9754699468612671,1,1,0,1,"Skipped"
"the cold [[turkey]] [[would]] 've been a far better title . ","the cold [[aurkey]] [[wWould]] 've been a far better title . ",0.00020736455917358398,0.539415180683136,0,1,0,19,"Successful"
"the lower your expectations , the more you 'll enjoy it . ","the lower your expectations , the more you 'll enjoy it . ",0.9991161227226257,0.9991161227226257,1,1,0,1,"Skipped"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.8061210513114929,0.8061210513114929,0,0,1,1,"Skipped"
"from the opening scenes , it 's clear that all about the benjamins is a totally [[formulaic]] movie . ","from the opening scenes , it 's clear that all about the benjamins is a totally [[formualic]] movie . ",0.0009883642196655273,0.9992870688438416,0,1,0,22,"Successful"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[neve]] really builds up a head of emotional steam . ",0.009212791919708252,0.9996984004974365,0,1,0,29,"Successful"
"first-time writer-director serry shows a [[remarkable]] [[gift]] for storytelling with this [[moving]] , effective little [[film]] . ","first-time writer-director serry shows a [[remrkable]] [[gfit]] for storytelling with this [[omoving]] , effective little [[fiml]] . ",0.00016033649444580078,0.9958809614181519,1,0,1,32,"Successful"
"what better message than ` love thyself ' could young women of any size receive ? ","what better message than ` love thyself ' could young women of any size receive ? ",0.9476243257522583,0.9476243257522583,0,0,1,1,"Skipped"
"thekids will probably [[stay]] [[amused]] at the kaleidoscope of [[big]] , [[colorful]] [[characters]] . ","thekids will probably [[sftay]] [[maused]] at the kaleidoscope of [[biV]] , [[colorul]] [[chaTracters]] . ",0.0002447962760925293,0.9987151622772217,1,0,1,33,"Successful"
"[[blanchett]] 's [[performance]] [[confirms]] her [[power]] once again . ","[[blQnchett]] 's [[pefrormance]] [[confimrs]] her [[ower]] once again . ",0.0002003312110900879,0.9809451103210449,1,0,1,24,"Successful"
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[seductive]] as it is haunting . ","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as [[useductive]] as it is haunting . ",0.0010516047477722168,0.8770713210105896,1,0,1,41,"Successful"
"this [[re-do]] is so [[dumb]] and so [[exploitative]] in its violence that , ironically , it [[becomes]] everything that the [[rather]] [[clumsy]] original was railing against . ","this [[re-Do]] is so [[dubm]] and so [[xeploitative]] in its violence that , ironically , it [[bcomes]] everything that the [[aather]] [[clumsKy]] original was railing against . ",0.00014400482177734375,0.5184345245361328,0,1,0,53,"Successful"
"we know the plot 's a little crazy , but it [[held]] my interest from start to finish . ","we know the plot 's a little crazy , but it [[Seld]] my interest from start to finish . ",0.10320824384689331,0.9569008350372314,1,0,1,22,"Successful"
"another in-your-face wallow in the lower depths made by people who have never sung those blues . ","another in-your-face wallow in the lower depths made by people who have never sung those blues . ",0.9935799241065979,0.9935799241065979,1,1,0,1,"Skipped"
"falls neatly into the category of good stupid fun . ","falls neatly into the category of good stupid fun . ",0.931547999382019,0.931547999382019,0,0,1,1,"Skipped"
"stephen rea , aidan quinn , and alan bates [[play]] desmond 's legal [[eagles]] , and when joined by [[brosnan]] , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleasant]] [[enough]] thing , ` tis . ","stephen rea , aidan quinn , and alan bates [[pay]] desmond 's legal [[egles]] , and when joined by [[brosna]] , the sight of this grandiloquent quartet lolling in pretty irish settings is a [[pleazsant]] [[enuogh]] thing , ` tis . ",0.0002509951591491699,0.6327731609344482,1,0,1,64,"Successful"
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0.9993409514427185,0.9993409514427185,1,1,0,1,"Skipped"
"charles ' [[entertaining]] [[film]] chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' [[entertaiwing]] [[iflm]] chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.00037682056427001953,0.8712835907936096,1,0,1,39,"Successful"
"not [[exactly]] the [[bees]] [[knees]] ","not [[exFactly]] the [[ees]] [[Anees]] ",0.0003223419189453125,0.3706601858139038,0,0,0,17,"Failed"
"the fly-on-the-wall method used to document rural french school [[life]] is a [[refreshing]] departure from the now more prevalent [[technique]] of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school [[lie]] is a [[refrehing]] departure from the now more prevalent [[techniqaue]] of the docu-makers being a visible part of their work . ",0.0002452731132507324,0.7863798141479492,1,0,1,43,"Successful"
"more romantic , more emotional and ultimately more [[satisfying]] than the [[teary-eyed]] [[original]] . ","more romantic , more emotional and ultimately more [[satijfying]] than the [[teary-eeed]] [[oriinal]] . ",0.00020557641983032227,0.5742231607437134,1,0,1,25,"Successful"
"against all odds in heaven and hell , it creeped me out just [[fine]] . ","against all odds in heaven and hell , it creeped me out just [[fhne]] . ",0.005235433578491211,0.9847932457923889,1,0,1,18,"Successful"
"it 's a [[remarkably]] [[solid]] and [[subtly]] satirical [[tour]] de force . ","it 's a [[remarDkably]] [[sloid]] and [[subtrly]] satirical [[tEur]] de force . ",0.000164031982421875,0.8654798269271851,1,0,1,28,"Successful"
"it 's everything you do [[n't]] go to the movies for . ","it 's everything you do [[nt']] go to the movies for . ",0.027577757835388184,0.9997566342353821,0,1,0,16,"Successful"
"... an otherwise [[intense]] , twist-and-turn thriller that certainly should n't [[hurt]] talented young gaghan 's resume . ","... an otherwise [[inetnse]] , twist-and-turn thriller that certainly should n't [[uhrt]] talented young gaghan 's resume . ",0.0002937912940979004,0.9729211330413818,1,0,1,28,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[astoiunding]] given the production 's austere locales . ",0.38607287406921387,0.9934970736503601,1,0,1,21,"Successful"
"the script is [[n't]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the script is [[nt]] very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ",0.0001595020294189453,0.5198147892951965,0,1,0,24,"Successful"
"[[beautifully]] [[observed]] , miraculously unsentimental comedy-drama . ","[[beatifully]] [[orserved]] , miraculously unsentimental comedy-drama . ",0.00024622678756713867,0.9985513091087341,1,0,1,13,"Successful"
"belongs to daniel day-lewis as [[much]] as it belongs to martin scorsese ; it 's a [[memorable]] [[performance]] in a [[big]] , [[brassy]] , disturbing , unusual and [[highly]] [[successful]] [[film]] . ","belongs to daniel day-lewis as [[umch]] as it belongs to martin scorsese ; it 's a [[memoralbe]] [[perforXance]] in a [[rig]] , [[bratsy]] , disturbing , unusual and [[hghly]] [[succesTsful]] [[fil]] . ",0.00017213821411132812,0.7930979132652283,1,0,1,58,"Successful"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0.6365417242050171,0.6365417242050171,1,1,0,1,"Skipped"
"[[building]] [[slowly]] and [[subtly]] , the [[film]] , [[sporting]] a [[breezy]] spontaneity and [[realistically]] drawn [[characterizations]] , [[develops]] into a significant [[character]] [[study]] that is both [[moving]] and wise . ","[[biulding]] [[slowl]] and [[subtlCy]] , the [[flim]] , [[Isporting]] a [[breezqy]] spontaneity and [[realisitcally]] drawn [[chaacterizations]] , [[devleops]] into a significant [[charater]] [[sgtudy]] that is both [[movinsg]] and wise . ",0.00014901161193847656,0.9871705174446106,1,0,1,81,"Successful"
"[[thanks]] to haynes ' absolute control of the film 's mood , and buoyed by three [[terrific]] performances , far from [[heaven]] actually [[pulls]] off this stylistic juggling act . ","[[thansks]] to haynes ' absolute control of the film 's mood , and buoyed by three [[terrifwc]] performances , far from [[eaven]] actually [[pulsl]] off this stylistic juggling act . ",0.00023895502090454102,0.9316232800483704,1,0,1,43,"Successful"
"an [[overemphatic]] , [[would-be]] [[wacky]] , [[ultimately]] [[tedious]] sex farce . ","an [[overepmhatic]] , [[woulWd-be]] [[wcaky]] , [[ultimatey]] [[tedYious]] sex farce . ",0.00013685226440429688,0.68714439868927,0,1,0,29,"Successful"
"candid and comfortable ; a film that [[deftly]] [[balances]] action and [[reflection]] as it [[lets]] you grasp and [[feel]] the [[passion]] [[others]] have for their work . ","candid and comfortable ; a film that [[detly]] [[bkalances]] action and [[eflection]] as it [[lefts]] you grasp and [[fel]] the [[rpassion]] [[otmers]] have for their work . ",0.00012755393981933594,0.7014582753181458,1,0,1,58,"Successful"
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three [[episodes]] of a [[rejected]] tv [[show]] . ","partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three [[epiodes]] of a [[rejetced]] tv [[shwo]] . ",0.0006047487258911133,0.596000075340271,0,1,0,35,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.5741801261901855,0.5741801261901855,1,1,0,1,"Skipped"
"[[smart]] , provocative and blisteringly [[funny]] . ","[[sNmart]] , provocative and blisteringly [[ufnny]] . ",0.00020271539688110352,0.7873153686523438,1,0,1,14,"Successful"
"hit and [[miss]] as [[far]] as the comedy goes and a big ole ' miss in the way of story . ","hit and [[msis]] as [[afr]] as the comedy goes and a big ole ' miss in the way of story . ",0.003918945789337158,0.5601497292518616,0,1,0,28,"Successful"
"good film , but very glum . ","good film , but very glum . ",0.8978291749954224,0.8978291749954224,0,0,1,1,"Skipped"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9923771619796753,0.9923771619796753,1,1,0,1,"Skipped"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.9936081767082214,0.9936081767082214,1,1,0,1,"Skipped"
"it [[appears]] that something has been [[lost]] in the translation to the screen . ","it [[appVars]] that something has been [[olst]] in the translation to the screen . ",0.00013780593872070312,0.987872838973999,0,1,0,21,"Successful"
"but it could have been [[worse]] . ","but it could have been [[borse]] . ",0.00017458200454711914,0.02034837007522583,0,0,0,15,"Failed"
"like being [[trapped]] at a [[perpetual]] frat [[party]] ... how can something so [[gross]] be so [[boring]] ? ","like being [[tranped]] at a [[pepretual]] frat [[arty]] ... how can something so [[gros]] be so [[bring]] ? ",0.00016987323760986328,0.9376810789108276,0,1,0,40,"Successful"
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ","it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0.9952529668807983,0.9952529668807983,1,1,0,1,"Skipped"
"how do you [[spell]] [[cliché]] ? ","how do you [[splel]] [[clické]] ? ",0.0002700686454772949,0.03673076629638672,0,0,0,14,"Failed"
"something [[like]] [[scrubbing]] the [[toilet]] . ","something [[lire]] [[scrubing]] the [[toliet]] . ",0.00039643049240112305,0.09008288383483887,0,0,0,22,"Failed"
"this tenth [[feature]] is a [[big]] [[deal]] , indeed -- at least the [[third-best]] , and maybe even a notch above the [[previous]] [[runner-up]] , [[nicholas]] meyer 's star trek vi : the undiscovered country . ","this tenth [[feaIure]] is a [[bg]] [[edal]] , indeed -- at least the [[third-besgt]] , and maybe even a notch above the [[previdus]] [[runfer-up]] , [[nicholak]] meyer 's star trek vi : the undiscovered country . ",0.00019544363021850586,0.5742998719215393,1,0,1,63,"Successful"
"chilling , well-acted , and [[finely]] [[directed]] : david jacobson 's dahmer . ","chilling , well-acted , and [[fineyl]] [[disrected]] : david jacobson 's dahmer . ",0.0003451108932495117,0.799648106098175,1,0,1,18,"Successful"
"this piece of channel 5 grade trash is , quite frankly , an [[insult]] to the intelligence of the true genre enthusiast . ","this piece of channel 5 grade trash is , quite frankly , an [[insuclt]] to the intelligence of the true genre enthusiast . ",0.00030541419982910156,0.7749748229980469,0,1,0,25,"Successful"
"few [[films]] [[capture]] so [[perfectly]] the hopes and dreams of little boys on baseball fields as well as the [[grown]] men who sit in the stands . ","few [[Zilms]] [[cpture]] so [[prfectly]] the hopes and dreams of little boys on baseball fields as well as the [[groNwn]] men who sit in the stands . ",0.00015056133270263672,0.6192558407783508,1,0,1,43,"Successful"
"[[thanks]] to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is [[one]] of the most [[compelling]] [[variations]] on in the [[company]] of men . ","[[thJanks]] to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is [[noe]] of the most [[compellhing]] [[vriations]] on in the [[comapny]] of men . ",0.0001583099365234375,0.9107323884963989,1,0,1,47,"Successful"
"a [[superbly]] acted and [[funny]]/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a [[supQrbly]] acted and [[fnny]]/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",0.0001544952392578125,0.5295268297195435,1,0,1,31,"Successful"
